toy_id,Nnorm,P_CF3_vis_dir,P_Ar_dbleStar,K_Ar_dbleStar_Q_Ar,K_Ar_dbleStar_Q_CF4,inv_tau_dis_K_relax,tau_uv_K_CF4_Q_CF4,P_CF4_dir,K_Ar3rd_Q_CF4,P_Ar3rd,P_CF3_uv_dir
24,0.0066709239926075765,0.08456882324319538,0.1824142156335692,0.2642934063898167,11.499999999999998,0.019647645187328863,0.065,0.14629188275983887,50.05,0.35005125742203214,5.8482401698286355e-15
25,0.004933241541460231,0.11696874649438431,0.26497317101129275,0.2831827556713286,11.49999999999887,0.006189493956089279,0.065,0.19209502890500812,50.05,0.4647932072632075,3.335892431067653e-11
26,0.005979171438031402,0.09574609620205485,0.21028911549665333,0.2755289370989628,11.499999999999998,0.013134807925012315,0.065,0.16152701835729072,50.05,0.39172775619929623,3.679725062539866e-15
27,0.0043481641916807805,0.13142713102039483,0.3164664448639902,0.3049459464643503,11.499999999997723,0.0028618199134430996,0.065,0.21662943236594576,50.05,0.42057544616436787,3.61317501706556e-17
28,0.005700377922632926,0.1032968275832756,0.23739905060993166,0.05670118355743224,2.3696582231514434,0.008639131154877642,0.065,0.16800115549138211,50.05,0.38171390857595755,8.315119736295541e-32
29,0.005659056014270165,0.09768752800868027,0.23054561949020103,0.2946243305124792,11.499999999999998,0.014515530398348546,0.065,0.17177562279765843,50.05,0.41391849450165913,1.6558942963011879e-28
30,0.005734397274087907,0.09884788855560281,0.2207354324623513,0.2705748135995052,11.499999999999998,0.014621092937369082,0.065,0.16865669115869972,50.05,0.42184581405631283,6.799095688663465e-24
31,0.002943332921147705,0.19352526195788766,0.49648219241408237,0.3849976229790145,11.499922320417118,0.0010493036724217913,0.065,0.32453987582953137,50.05,0.6415536723769469,1.360390024623828e-33
32,0.004449413246106223,0.13427268356215014,0.3023727354472729,0.3261843800135737,11.499999999999998,0.004365339397636273,0.065,0.21590904108631742,50.05,0.4512993156589374,5.80625390224671e-42
33,0.005050251954419264,0.11771870857630402,0.2606250158358103,0.26765301084617815,11.499999999999998,0.0054610264385081325,0.065,0.19627614021916814,50.05,0.3553319835781235,2.6532733754968268e-33
34,0.00601040782627733,0.09204581537223054,0.23411182660254481,0.3396926994723663,11.499999999999998,0.01828099122753978,0.065,0.1596667756007597,50.05,0.42514700092023644,3.0137359842402468e-21
35,0.005209241235547782,0.11638699215298935,0.2594914688734939,0.3205899602806486,11.499999999999998,0.005903457319755905,0.065,0.18312053987494112,50.05,0.40710859120861537,4.549236428114274e-35
36,0.0054179876430687736,0.1020187200974114,0.23800278372917713,0.3192700802910837,11.499999999999998,0.014892041805247542,0.065,0.17636136857009618,50.05,0.47193662549001464,1.857728737095231e-19
37,0.006756526797162672,0.09102216985935264,0.20645113876367457,0.1269529389393104,4.4528265496292025,0.011885381999466654,0.065,0.14110905409025626,50.05,0.3363983524157254,2.2955579859999475e-42
38,0.00434014101134284,0.13698990563130098,0.3081956782341366,0.33603412794440823,11.499999991262513,0.002344145034643645,0.065,0.22104966121718142,50.05,0.4040568215351398,2.0131031036014882e-23
39,0.003885967384013548,0.14874407619673935,0.34592159696423647,0.31656363741549964,11.499999999999998,0.0013484120717747966,0.065,0.24566020556188134,50.05,0.48368838602161746,4.3700405179027514e-24
40,0.0032503900901524174,0.18445673722335235,0.40789241880494753,0.31208546640519413,11.499999999999996,0.002194212937723234,0.065,0.2908699954071974,50.05,0.6627719652204332,4.1962757571899374e-14
41,0.004644761923749338,0.12562937421821127,0.2940089089355535,0.22845551440981351,8.219778408662206,0.0054278553411101745,0.065,0.20909518289261436,50.05,0.4483921846706432,1.0088015293179073e-25
42,0.004490760708151311,0.13553022760061828,0.3021701415980648,0.14499821912561933,5.846880371686812,0.0015671489688129333,0.065,0.21794355854079167,50.05,0.4234977731110424,6.965678697087038e-21
43,0.004212023846516857,0.13967283080655127,0.3329654525458145,0.23533609539656902,7.646616312334255,0.003167617503213128,0.065,0.22636205577951954,50.05,0.4587388129832161,8.240850579702398e-40
44,0.005320769738370793,0.10788646764090805,0.2492683295081604,0.09678879146535625,3.7145627335707383,0.009541145874535532,0.065,0.17923087964007292,50.05,0.3944821938620289,7.139922349736368e-29
45,0.005356092055044631,0.1167054647646838,0.24471316732828333,0.11209889755639975,4.766956932301608,0.008517893919329769,0.065,0.1824001067727078,50.05,0.41628642744674965,7.012833284396418e-24
46,0.0042777595314398,0.14285998832953098,0.3187693113493986,0.32553936475058937,11.499999999999046,0.0023132852086781204,0.065,0.22152533717771303,50.05,0.43350301056085894,5.0263209134749716e-21
