toy_id,PAr_star_696,tau_N2_696,K_Ar_Q_Ar_696,K_Ar_Q_N2_696,PAr_star_727,tau_N2_727,K_Ar_Q_Ar_727,K_Ar_Q_N2_727,PAr_star_750,tau_N2_750,K_Ar_Q_Ar_750,K_Ar_Q_N2_750,PAr_star_764,tau_N2_764,K_Ar_Q_Ar_764,K_Ar_Q_N2_764,PAr_star_772,tau_N2_772,K_Ar_Q_Ar_772,K_Ar_Q_N2_772
136,0.0002169976932519513,28.3,9.604911054098463e-32,2.730052396572928,6.630196555810541e-05,28.3,0.019099812327110114,5.7286849264412085,0.005221285564215399,21.7,3.2174123715018172,13.688585731849939,0.005221285563660252,29.4,0.5752146541070294,42.730545873465545,0.0009124806823060518,28.3,0.016614078354570436,7.681982084840478
137,0.0003982782476125042,28.3,0.020609008210095793,5.069430780685522,0.0003520446846886513,28.3,0.11251945550740285,33.40458165772478,0.0052212855635154105,21.7,3.391265583249379,13.23747342373967,0.005221285558011304,29.4,0.6769683048222276,45.953533157698566,0.0011066777472660226,28.3,0.05324226249454645,8.30045008324209
138,0.00027702009287785965,28.3,0.032904978088300126,2.985360614714257,0.00047359333726437,28.3,0.12502601522688625,47.292251659058124,0.005221285564215399,21.7,2.045776293860567,23.543102690924826,0.005221285563157241,29.4,0.7323682823928993,41.69697610199727,0.005221285564208595,28.3,0.38884626503458997,39.748267283369515
139,0.00023828214922584482,28.3,0.01696942563979662,2.5669656489748247,6.002062130407309e-05,28.3,0.01424131471068546,5.254646683947669,0.005221285564215399,21.7,2.3952009223857105,19.928051581141066,0.005221285564215318,29.4,0.6555150732326744,43.09117825610303,0.0052212855378092095,28.3,0.34818723759921866,39.57561945975203
140,0.00044091527216549067,28.3,0.031549612077426736,5.26119014583981,5.6362547997413526e-05,28.3,6.297664446898765e-17,4.963145896965517,0.005221285564215399,21.7,2.5268156613921073,18.212615787731202,0.0016132088006519786,29.4,0.18977497791768105,13.57658438897073,0.0002586906705587035,28.3,4.7293322329280855e-24,1.8623402046940793
141,0.005221285564215399,28.3,0.8027195934094699,64.0607027414636,7.988909311912074e-05,28.3,0.027665851299278205,6.950655762497719,0.001100649468745434,21.7,0.4698118056753438,4.140461605287431,0.00038877837132701514,29.4,0.029195146138893693,3.2512924676221013,0.0017618432962308334,28.3,0.07640051261913175,13.601763950204278
142,0.005221285564215199,28.3,0.8519992747475194,59.89150115700805,0.005221285467973564,28.3,2.841447886826467,476.3378209479654,0.005221285564215399,21.7,1.6534504933646024,37.70917495534507,0.005221285564215399,29.4,1.1576541837587229,38.801847219048526,0.0005089711830934134,28.3,3.749505603322375e-21,4.174618806308947
143,0.00020027665848720077,28.3,5.505479941709061e-31,2.4875598729029678,3.1598328728870925e-05,28.3,0.006944463066329188,2.642199479890005,0.005221285564215399,21.7,2.9839625926598186,15.589026915156822,9.51814596695676e-05,29.4,0.0010511782723909488,0.7267510968270056,0.00025434805781981865,28.3,0.006591391171037081,1.796045782423011
144,0.002143598806231059,28.3,0.3442798327186021,26.02209876677676,2.9499401744466145e-05,28.3,0.006874670469998884,2.4221201538194075,0.005221285564215399,21.7,2.2857279112936637,22.534234121812833,0.00029327540983712654,29.4,0.02458025760088572,2.3444199786393325,0.0011475765732678314,28.3,0.06104831246989246,8.471922233610544
145,0.0007248692823210492,28.3,0.06338559938625585,9.28377284546001,0.005221285562844236,28.3,3.2545582884005317,458.50498265198735,0.005221285564215399,21.7,2.1034715167934257,24.058804733609822,0.005221285564215399,29.4,0.5777190785806287,43.66605721571381,0.0011955424236563868,28.3,0.0533096895310794,9.851294425205124
