toy_id,PAr_star_696,tau_N2_696,K_Ar_Q_Ar_696,K_Ar_Q_N2_696,PAr_star_727,tau_N2_727,K_Ar_Q_Ar_727,K_Ar_Q_N2_727,PAr_star_750,tau_N2_750,K_Ar_Q_Ar_750,K_Ar_Q_N2_750,PAr_star_764,tau_N2_764,K_Ar_Q_Ar_764,K_Ar_Q_N2_764,PAr_star_772,tau_N2_772,K_Ar_Q_Ar_772,K_Ar_Q_N2_772
80,0.00028573549751506513,28.3,0.019696209852585876,2.8129714476526964,7.453650316068496e-05,28.3,0.01985002504916006,6.745303956793118,0.005221285564215399,21.7,2.513996359868347,16.514855231437707,0.0006758682111404358,29.4,0.08485030417087551,6.60113869283506,0.0004706256341523956,28.3,0.028662523217553824,5.027456186703146
81,0.00030278552773927884,28.3,0.019698442989709252,2.8129296351962987,7.500559296186507e-05,28.3,0.019853564853838178,6.744958152658247,0.005221285561964645,21.7,2.8288316726729357,18.60936288286011,0.0007839448918494473,29.4,0.08434343001766817,6.581617716707022,0.0006734149490793908,28.3,0.02828284656118798,4.972267591950943
82,0.0002370667883862413,28.3,0.019687303812077162,2.813084002312373,8.422603436661763e-05,28.3,0.01992552004375309,6.740411471533588,0.005221285564215399,21.7,2.494126543183417,16.382945726202397,0.0010188306666101725,29.4,0.08363012821927923,6.554228547838537,0.0005320894238901864,28.3,0.028520706563230414,5.006448311894287
83,0.0002970267592569223,28.3,0.019697859462075085,2.812950648976302,5.9658667344819e-05,28.3,0.019689421197522684,6.756181831142068,0.005221285564215399,21.7,2.3438741661184923,15.386659584924985,0.0007646409414931933,29.4,0.08442275481270924,6.584670202488175,0.0005748785752137891,28.3,0.028435342726393784,4.99420960304886
84,0.00025298788974810894,28.3,0.019690592480890876,2.8130423175051926,7.595085896777513e-05,28.3,0.019862237580329147,6.7445124701962085,0.005221285564215399,21.7,2.332749355818356,15.312977663835095,0.0005803881627905553,29.4,0.08546829853917928,6.624974077317724,0.0006069654368162801,28.3,0.028379550528067083,4.986212189821456
85,0.0002458071655629335,28.3,0.01968918839840997,2.8130618483763783,8.80477470329092e-05,28.3,0.01995077282016831,6.738777276636339,0.005221285564215399,21.7,2.2999409433609705,15.095888485038502,0.0008947251575422491,29.4,0.08395776139051239,6.56679481009762,0.0005765693703068031,28.3,0.02842608385619136,4.993291584625613
86,0.0002319867193820124,28.3,0.019686126053292542,2.813096785153617,7.706931814026868e-05,28.3,0.019871568040420687,6.743905610587542,0.0052212855641928825,21.7,2.9843055693821365,19.64759833995779,0.0006181345554214123,29.4,0.08520338158561895,6.6148720166301525,0.0006335706083020544,28.3,0.02833821011382778,4.980254874643206
87,0.0002877634040378988,28.3,0.019696523514535054,2.812968021706707,6.745505292045977e-05,28.3,0.01977888439552556,6.749435878294188,0.005221285563960446,21.7,2.7196620690082502,17.8823133072649,0.0009611493726109172,29.4,0.08377139431260862,6.559646126375052,0.0007567522891175771,28.3,0.028186803703979402,4.958399191569226
88,0.0002627976811478935,28.3,0.019692448160216224,2.8130205484672755,7.92025696495094e-05,28.3,0.019888663379127373,6.742800847561053,0.005221285564215399,21.7,2.3462392139831674,15.402819417375081,0.000762900832134347,29.4,0.08443456106294392,6.585252280102936,0.0006161499529334996,28.3,0.02836800097912414,4.984408050727063
89,0.00027379990615042756,28.3,0.019693931872049902,2.812974868847366,8.869096534063472e-05,28.3,0.01995345398557513,6.7382814596804,0.005221285564215309,21.7,2.599489049604576,17.083183447723993,0.0008256254988323746,29.4,0.0841838439236817,6.575426575717566,0.0006610395647268822,28.3,0.028298873305979334,4.974604184742009
