gas_mixture,kind,pressure_bar,concentration_percent,concentration_fraction,wavelength_nm,intensity_ph_MeV_nm,plot_intensity,raw_plot_scale,normalisation_reference
ArN2,model,1,0.1,0.001,774.7373686843422,38.29697462738561,38.29697462738561,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,774.9874937468735,34.953025679867274,34.953025679867274,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,775.2376188094047,31.64784824166017,31.64784824166017,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,775.487743871936,28.427686618399637,28.427686618399637,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,775.7378689344673,25.332373612814997,25.332373612814997,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,775.9879939969985,22.39477058254312,22.39477058254312,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,776.2381190595298,19.640530735985767,19.640530735985767,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,776.4882441220611,17.088160493656943,17.088160493656943,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,776.7383691845923,14.74934116646046,14.74934116646046,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,776.9884942471235,12.629464295583167,12.629464295583167,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,777.2386193096548,10.728328920207645,10.728328920207645,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,777.4887443721861,9.04094764705986,9.04094764705986,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,777.7388694347173,7.558410295609419,7.558410295609419,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,777.9889944972487,6.268758502866706,6.268758502866706,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,778.23911955978,5.157831295769073,5.157831295769073,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,778.4892446223112,4.210049538322277,4.210049538322277,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,778.7393696848425,3.409115619129697,3.409115619129697,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,778.9894947473738,2.738613122787162,2.738613122787162,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,779.239619809905,2.1824990000155977,2.1824990000155977,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,779.4897448724362,1.7254875262636833,1.7254875262636833,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,779.7398699349676,1.3533308687312835,1.3533308687312835,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,779.9899949974988,1.053005254380683,1.053005254380683,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,780.24012006003,0.8128145514729238,0.8128145514729238,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,780.4902451225613,0.6224246436467955,0.6224246436467955,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,780.7403701850926,0.47284245490342,0.47284245490342,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,780.9904952476238,0.3563530827603571,0.3563530827603571,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,781.2406203101551,0.266427437607932,0.266427437607932,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,781.4907453726864,0.1976112864912942,0.1976112864912942,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,781.7408704352176,0.1454048564657092,0.1454048564657092,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,781.9909954977488,0.106140333234828,0.106140333234828,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,782.2411205602803,0.076862826221822,0.076862826221822,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,782.4912456228114,0.0552187560984865,0.0552187560984865,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,782.7413706853426,0.0393542151950071,0.0393542151950071,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,782.991495747874,0.0278246852199761,0.0278246852199761,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,783.2416208104053,0.0195165761452281,0.0195165761452281,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,783.4917458729365,0.0135803626474533,0.0135803626474533,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,783.7418709354678,0.0093746156466471,0.0093746156466471,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,783.9919959979991,0.0064199247992762,0.0064199247992762,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,784.2421210605303,0.0043615492140921,0.0043615492140921,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,784.4922461230616,0.0029395847109832,0.0029395847109832,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,784.7423711855929,0.0019654660605344,0.0019654660605344,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,784.9924962481241,0.0013037054591559,0.0013037054591559,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,785.2426213106553,0.000857882454329,0.000857882454329,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,785.4927463731866,0.0005600289183274,0.0005600289183274,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,785.7428714357179,0.0003626832404277,0.0003626832404277,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,785.9929964982491,0.0002330123219118,0.0002330123219118,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,786.2431215607804,0.0001485130625603,0.0001485130625603,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,786.4932466233117,9.39041501612444e-05,9.39041501612444e-05,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,786.7433716858429,5.890325376930463e-05,5.890325376930463e-05,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,786.9934967483742,3.665457181800308e-05,3.665457181800308e-05,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,787.2436218109056,2.2628271556580825e-05,2.2628271556580825e-05,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,787.4937468734367,1.3858268758331064e-05,1.3858268758331064e-05,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,787.743871935968,8.419783863342011e-06,8.419783863342011e-06,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,787.9939969984994,5.07489747896356e-06,5.07489747896356e-06,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,788.2441220610306,3.034505782529888e-06,3.034505782529888e-06,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,788.4942471235618,1.8000436300881804e-06,1.8000436300881804e-06,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,788.7443721860931,1.0592841168574453e-06,1.0592841168574453e-06,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,788.9944972486244,6.184096461788989e-07,6.184096461788989e-07,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,789.2446223111556,3.581578021213812e-07,3.581578021213812e-07,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,789.4947473736869,2.057817913758075e-07,2.057817913758075e-07,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,789.7448724362182,1.172934706449454e-07,1.172934706449454e-07,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,789.9949974987494,6.632466982451415e-08,6.632466982451415e-08,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,790.2451225612806,3.7205806456952954e-08,3.7205806456952954e-08,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,790.495247623812,2.0705261251980883e-08,2.0705261251980883e-08,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,790.7453726863432,1.1431022325750571e-08,1.1431022325750571e-08,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,790.9954977488744,6.260713027761071e-09,6.260713027761071e-09,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,791.2456228114057,3.401706878777624e-09,3.401706878777624e-09,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,791.495747873937,1.8335989229101838e-09,1.8335989229101838e-09,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,791.7458729364682,9.80496772266336e-10,9.80496772266336e-10,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,791.9959979989995,5.201425203451469e-10,5.201425203451469e-10,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,792.2461230615309,2.7373662810095126e-10,2.7373662810095126e-10,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,792.496248124062,1.4291500705891708e-10,1.4291500705891708e-10,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,792.7463731865934,7.402137072870115e-11,7.402137072870115e-11,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,792.9964982491247,3.8033892733950496e-11,3.8033892733950496e-11,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,793.2466233116559,1.938736549339364e-11,1.938736549339364e-11,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,793.4967483741871,9.803952183405231e-12,9.803952183405231e-12,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,793.7468734367184,4.918333085932243e-12,4.918333085932243e-12,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,793.9969984992497,2.447761256005148e-12,2.447761256005148e-12,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,794.2471235617809,1.208521946827004e-12,1.208521946827004e-12,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,794.4972486243122,5.919355089101265e-13,5.919355089101265e-13,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,794.7473736868435,2.8762631076138843e-13,2.8762631076138843e-13,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,794.9974987493747,1.3864914467229505e-13,1.3864914467229505e-13,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,795.247623811906,6.630406343419322e-14,6.630406343419322e-14,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,795.4977488744373,3.145556289339435e-14,3.145556289339435e-14,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,795.7478739369685,1.4804343175224408e-14,1.4804343175224408e-14,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,795.9979989994997,6.912182442943198e-15,6.912182442943198e-15,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,796.248124062031,3.2016629295397804e-15,3.2016629295397804e-15,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,796.4982491245623,1.4711955030703142e-15,1.4711955030703142e-15,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,796.7483741870935,6.706555704118521e-16,6.706555704118521e-16,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,796.9984992496248,3.032934629149012e-16,3.032934629149012e-16,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,797.2486243121562,1.3606954407434472e-16,1.3606954407434472e-16,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,797.4987493746873,6.05610192312354e-17,6.05610192312354e-17,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,797.7488744372187,2.6739900561853777e-17,2.6739900561853777e-17,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,797.99899949975,1.171280104522062e-17,1.171280104522062e-17,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,798.2491245622812,5.0897460155766585e-18,5.0897460155766585e-18,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,798.4992496248124,2.1941475131387743e-18,2.1941475131387743e-18,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,798.7493746873438,9.383608912211865e-19,9.383608912211865e-19,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,798.999499749875,3.981148178865999e-19,3.981148178865999e-19,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,799.2496248124062,1.6756416700752972e-19,1.6756416700752972e-19,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,799.4997498749375,6.996620652177743e-20,6.996620652177743e-20,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,799.7498749374688,2.8982101268331744e-20,2.8982101268331744e-20,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,0.1,0.001,800.0,1.1909835905448164e-20,1.1909835905448164e-20,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,300.0,1.1042047761666037e-17,1.1042047761666037e-17,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,300.25012506253125,2.0532716732543506e-17,2.0532716732543506e-17,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,300.5002501250625,3.801115627380742e-17,3.801115627380742e-17,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,300.7503751875938,7.005572250712252e-17,7.005572250712252e-17,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,301.00050025012507,1.285416951240612e-16,1.285416951240612e-16,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,301.2506253126563,2.348076812274485e-16,2.348076812274485e-16,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,301.5007503751876,4.270202274000453e-16,4.270202274000453e-16,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,301.75087543771883,7.731298934544957e-16,7.731298934544957e-16,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,302.00100050025014,1.3935557730776894e-15,1.3935557730776894e-15,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,302.2511255627814,2.50071451223806e-15,2.50071451223806e-15,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,302.50125062531265,4.467573896268559e-15,4.467573896268559e-15,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,302.7513756878439,7.945975939444908e-15,7.945975939444908e-15,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,303.0015007503752,1.4069887252459108e-14,1.4069887252459108e-14,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,303.25162581290647,2.4802865576272065e-14,2.4802865576272065e-14,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,303.5017508754377,4.3529228755291244e-14,4.3529228755291244e-14,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,303.751875937969,7.605503246114345e-14,7.605503246114345e-14,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,304.00200100050023,1.3229481102347517e-13,1.3229481102347517e-13,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,304.25212606303154,2.2910023525530913e-13,2.2910023525530913e-13,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,304.5022511255628,3.94980932413521e-13,3.94980932413521e-13,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,304.75237618809405,6.779452104840664e-13,6.779452104840664e-13,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,305.0025012506253,1.1584597091099626e-12,1.1584597091099626e-12,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,305.2526263131565,1.9707663635896376e-12,1.9707663635896376e-12,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,305.50275137568786,3.337776244851816e-12,3.337776244851816e-12,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,305.7528764382191,5.6279103183020316e-12,5.6279103183020316e-12,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,306.0030015007504,9.447240855431483e-12,9.447240855431483e-12,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,306.2531265632816,1.5788129423768612e-11,1.5788129423768612e-11,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,306.5032516258129,2.6267832523262115e-11,2.6267832523262115e-11,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,306.7533766883442,4.350965805192411e-11,4.350965805192411e-11,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,307.00350175087544,7.174885457691549e-11,7.174885457691549e-11,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,307.2536268134067,1.1779100982115346e-10,1.1779100982115346e-10,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,307.50375187593795,1.925205919822172e-10,1.925205919822172e-10,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,307.75387693846926,3.132637211792765e-10,3.132637211792765e-10,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,308.0040020010005,5.074706005873706e-10,5.074706005873706e-10,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,308.25412706353177,8.184262353746763e-10,8.184262353746763e-10,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,308.504252126063,1.314062641760296e-09,1.314062641760296e-09,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,308.7543771885943,2.100489260369756e-09,2.100489260369756e-09,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArN2,model,1,1.0,0.01,309.0045022511256,3.342664066383792e-09,3.342664066383792e-09,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
