mixture,concentration_percent,pressure_bar,wavelength_nm,experimental_ph_MeV_nm
ArN2,10.0,1,222.19,7.407794283872919
ArN2,10.0,1,222.56,8.908402132945945
ArN2,10.0,1,222.94,3.4928192883861615
ArN2,10.0,1,223.32,3.5728056604221026
ArN2,10.0,1,223.69,5.073413509495129
ArN2,10.0,1,224.07,3.5208498495028877
ArN2,10.0,1,224.44,1.671515131068807
ArN2,10.0,1,224.82,5.073413509495129
ArN2,10.0,1,225.19,6.089894019492725
ArN2,10.0,1,225.57,3.5208498495028877
ArN2,10.0,1,225.94,2.206438258814224
ArN2,10.0,1,226.32,3.162319365530525
ArN2,10.0,1,226.69,3.162319365530525
ArN2,10.0,1,227.07,5.977664483774829
ArN2,10.0,1,227.44,7.371356989521684
ArN2,10.0,1,227.82,5.00848744104634
ArN2,10.0,1,228.19,6.569003421005517
ArN2,10.0,1,228.57,7.959604838107631
ArN2,10.0,1,228.94,7.959604838107631
ArN2,10.0,1,229.32,14.927908722719001
ArN2,10.0,1,229.69,18.260674224216523
ArN2,10.0,1,230.07,18.260674224216523
ArN2,10.0,1,230.44,19.520675329630112
ArN2,10.0,1,230.82,18.539331761890168
ArN2,10.0,1,231.19,18.120827752745125
ArN2,10.0,1,231.57,18.120827752745125
ArN2,10.0,1,231.94,18.120827752745125
ArN2,10.0,1,232.32,18.613067504460638
ArN2,10.0,1,232.69,16.011072436972405
ArN2,10.0,1,233.07,12.720648573456755
ArN2,10.0,1,233.44,10.510804590658353
ArN2,10.0,1,233.82,13.104085189597917
ArN2,10.0,1,234.19,13.104085189597917
ArN2,10.0,1,234.57,10.510804590658353
ArN2,10.0,1,234.94,10.320151814024852
ArN2,10.0,1,235.31,10.947669198496675
ArN2,10.0,1,235.69,12.95738500180273
ArN2,10.0,1,236.06,11.958443806468358
ArN2,10.0,1,236.44,11.958443806468358
ArN2,10.0,1,236.81,10.757016421863174
ArN2,10.0,1,237.19,8.057534805212104
ArN2,10.0,1,237.56,6.252922585960756
ArN2,10.0,1,237.93,6.252922585960756
ArN2,10.0,1,238.31,6.252922585960756
ArN2,10.0,1,238.68,5.518936098082315
ArN2,10.0,1,239.06,4.999193215157907
ArN2,10.0,1,239.43,1.7150358293139514
ArN2,10.0,1,239.81,0.2795224436003439
ArN2,10.0,1,240.18,0.20212966339436245
ArN2,10.0,1,240.55,0.20212966339436245
ArN2,10.0,1,240.93,0.20212966339436245
ArN2,10.0,1,241.3,0.20212966339436245
ArN2,10.0,1,241.67,1.3547845646021024
ArN2,10.0,1,242.05,3.6804404909222264
ArN2,10.0,1,242.42,5.008596042674265
ArN2,10.0,1,242.8,5.008596042674265
ArN2,10.0,1,243.17,5.363710636032272
ArN2,10.0,1,243.54,5.477496202561809
ArN2,10.0,1,243.92,6.3350678404976
ArN2,10.0,1,244.29,8.762275771709769
ArN2,10.0,1,244.66,10.160532999077352
ArN2,10.0,1,245.04,10.735516594074559
ArN2,10.0,1,245.41,11.29415842252405
ArN2,10.0,1,245.78,12.415005067759202
ArN2,10.0,1,246.16,12.415005067759202
ArN2,10.0,1,246.53,11.286359340626026
ArN2,10.0,1,246.9,9.753027850754169
ArN2,10.0,1,247.28,11.678806088568052
ArN2,10.0,1,247.65,10.588460083253223
ArN2,10.0,1,248.02,10.341253154048294
ArN2,10.0,1,248.4,10.629660565539751
ArN2,10.0,1,248.77,10.629660565539751
ArN2,10.0,1,249.14,10.026160714590334
ArN2,10.0,1,249.52,9.250467012552267
ArN2,10.0,1,249.89,8.15232252842768
ArN2,10.0,1,250.26,7.7075347683303574
ArN2,10.0,1,250.64,8.405522201608969
ArN2,10.0,1,251.01,7.63007878468838
ArN2,10.0,1,251.38,7.209867393928371
ArN2,10.0,1,251.75,5.961130643145917
ArN2,10.0,1,252.13,3.8111087310314944
ArN2,10.0,1,252.5,2.865520796789978
ArN2,10.0,1,252.87,2.7186197555410914
ArN2,10.0,1,253.25,2.8996168183106463
ArN2,10.0,1,253.62,2.9977122275464474
ArN2,10.0,1,253.99,4.925199055138985
ArN2,10.0,1,254.36,4.925199055138985
ArN2,10.0,1,254.74,4.925199055138985
ArN2,10.0,1,255.11,4.925199055138985
ArN2,10.0,1,255.48,6.02084502676874
ArN2,10.0,1,255.85,6.224055413886484
ArN2,10.0,1,256.23,7.1991831222661
ArN2,10.0,1,256.6,7.798347575070019
ArN2,10.0,1,256.97,8.598418782775822
ArN2,10.0,1,257.34,9.319207788238229
ArN2,10.0,1,257.71,10.133491879172206
ArN2,10.0,1,258.09,9.518447661721764
ArN2,10.0,1,258.46,8.732248121201714
ArN2,10.0,1,258.83,8.732248121201714
ArN2,10.0,1,259.2,8.732248121201714
ArN2,10.0,1,259.58,7.813128633797103
ArN2,10.0,1,259.95,6.629064257876281
ArN2,10.0,1,260.32,5.595154810781361
ArN2,10.0,1,260.69,5.595154810781361
ArN2,10.0,1,261.06,5.450011918623726
ArN2,10.0,1,261.44,4.904397839681688
ArN2,10.0,1,261.81,3.9530683564526674
ArN2,10.0,1,262.18,3.267664467397353
ArN2,10.0,1,262.55,1.2450343077882995
ArN2,10.0,1,262.92,1.2450343077882995
ArN2,10.0,1,263.29,1.9184779974525972
ArN2,10.0,1,263.67,3.5364643246543213
ArN2,10.0,1,264.04,3.510983197859048
ArN2,10.0,1,264.41,2.1959977826467934
ArN2,10.0,1,264.78,1.4133243889363571
ArN2,10.0,1,265.15,1.4133243889363571
ArN2,10.0,1,265.52,2.138911205527044
ArN2,10.0,1,265.9,2.138911205527044
ArN2,10.0,1,266.27,3.3726013639698356
ArN2,10.0,1,266.64,3.974915985913321
ArN2,10.0,1,267.01,4.183138456511264
ArN2,10.0,1,267.38,4.099200906404963
ArN2,10.0,1,267.75,4.1810635830472975
ArN2,10.0,1,268.12,4.099200906404963
ArN2,10.0,1,268.5,4.10834972261176
ArN2,10.0,1,268.87,3.984064802120118
ArN2,10.0,1,269.24,4.068041782772824
ArN2,10.0,1,269.61,4.020790062432339
ArN2,10.0,1,269.98,4.020790062432339
ArN2,10.0,1,270.35,4.0188672816767985
ArN2,10.0,1,270.72,4.0188672816767985
ArN2,10.0,1,271.09,4.0188672816767985
ArN2,10.0,1,271.46,4.2612668511360745
ArN2,10.0,1,271.83,4.134230246273381
ArN2,10.0,1,272.21,4.134230246273381
ArN2,10.0,1,272.58,4.2612668511360745
ArN2,10.0,1,272.95,4.411798920946904
ArN2,10.0,1,273.32,3.0809393777523266
ArN2,10.0,1,273.69,3.751989159405293
ArN2,10.0,1,274.06,4.411798920946904
ArN2,10.0,1,274.43,3.154182411030374
ArN2,10.0,1,274.8,2.4758025319862553
ArN2,10.0,1,275.17,2.4758025319862553
ArN2,10.0,1,275.54,2.4758025319862553
ArN2,10.0,1,275.91,2.6491582099007265
ArN2,10.0,1,276.28,2.8781650128280956
ArN2,10.0,1,276.65,2.6491582099007265
ArN2,10.0,1,277.02,2.818475160103699
ArN2,10.0,1,277.39,2.939232795706598
ArN2,10.0,1,277.76,2.5771239638375167
ArN2,10.0,1,278.13,2.7129678444609606
ArN2,10.0,1,278.5,2.939232795706598
ArN2,10.0,1,278.87,2.4854289705605335
ArN2,10.0,1,279.24,2.2694982876300323
ArN2,10.0,1,279.61,2.2092943099044065
ArN2,10.0,1,279.98,2.0575499632857697
ArN2,10.0,1,280.35,1.8337601838915607
ArN2,10.0,1,280.72,1.463098555734887
ArN2,10.0,1,281.09,1.198147588753579
ArN2,10.0,1,281.46,1.463098555734887
ArN2,10.0,1,281.83,1.463098555734887
ArN2,10.0,1,282.2,1.198147588753579
ArN2,10.0,1,282.57,1.198147588753579
ArN2,10.0,1,282.94,1.5769427208890048
ArN2,10.0,1,283.31,2.233522982638825
ArN2,10.0,1,283.68,2.326996032190553
ArN2,10.0,1,284.05,1.5565093590826964
ArN2,10.0,1,284.42,1.1337852156332155
ArN2,10.0,1,284.79,0.9043886974416123
ArN2,10.0,1,285.16,0.287023584915649
ArN2,10.0,1,285.53,1.5499144224655088
ArN2,10.0,1,285.9,2.21016987565633
ArN2,10.0,1,286.27,2.21016987565633
ArN2,10.0,1,286.64,2.21016987565633
ArN2,10.0,1,287.01,2.0940914858602206
ArN2,10.0,1,287.38,1.7093732018151713
ArN2,10.0,1,287.75,1.7093732018151713
ArN2,10.0,1,288.12,1.748676921523706
ArN2,10.0,1,288.49,2.06534370787141
ArN2,10.0,1,288.86,2.351053783859711
ArN2,10.0,1,289.23,2.195297772217777
ArN2,10.0,1,289.59,1.8233723662265295
ArN2,10.0,1,289.96,1.5196108911017125
ArN2,10.0,1,290.33,1.5196108911017125
ArN2,10.0,1,290.7,1.5196108911017125
ArN2,10.0,1,291.07,1.5695323466447666
ArN2,10.0,1,291.44,1.6168394573167595
ArN2,10.0,1,291.81,1.7783394501938694
ArN2,10.0,1,292.18,2.2110222423382226
ArN2,10.0,1,292.55,2.2110222423382226
ArN2,10.0,1,292.91,2.877305430779392
ArN2,10.0,1,293.28,2.892155873132972
ArN2,10.0,1,293.65,3.2850331635351857
ArN2,10.0,1,294.02,3.553235223770527
ArN2,10.0,1,294.39,4.285354325531399
ArN2,10.0,1,294.76,3.2850331635351857
ArN2,10.0,1,295.13,3.553235223770527
ArN2,10.0,1,295.5,5.075924782604027
ArN2,10.0,1,295.86,5.7303398731393225
ArN2,10.0,1,296.23,4.7569877496204
ArN2,10.0,1,296.6,5.03699192358279
ArN2,10.0,1,296.97,3.7826969143182163
ArN2,10.0,1,297.34,3.329648293460951
ArN2,10.0,1,297.71,3.7127736785825176
ArN2,10.0,1,298.07,3.329648293460951
ArN2,10.0,1,298.44,3.7913727388421568
ArN2,10.0,1,298.81,4.103848682515636
ArN2,10.0,1,299.18,3.7913727388421568
ArN2,10.0,1,299.55,3.5598555042881257
ArN2,10.0,1,299.91,3.7913727388421568
ArN2,10.0,1,300.28,3.5598555042881257
ArN2,10.0,1,300.65,3.3792480878726066
ArN2,10.0,1,301.02,3.3516015893632516
ArN2,10.0,1,301.39,3.0581367075201014
ArN2,10.0,1,301.75,3.028325281639882
ArN2,10.0,1,302.12,2.724045088149072
ArN2,10.0,1,302.49,2.345813245033894
ArN2,10.0,1,302.86,2.613869307212407
ArN2,10.0,1,303.23,2.613869307212407
ArN2,10.0,1,303.59,3.028325281639882
ArN2,10.0,1,303.96,2.496765827879234
ArN2,10.0,1,304.33,2.496765827879234
ArN2,10.0,1,304.7,2.0219932818542294
ArN2,10.0,1,305.06,2.0219932818542294
ArN2,10.0,1,305.43,2.9128944584005048
ArN2,10.0,1,305.8,3.7113902184696856
ArN2,10.0,1,306.17,3.7113902184696856
ArN2,10.0,1,306.53,4.8064243175973775
ArN2,10.0,1,306.9,4.8064243175973775
ArN2,10.0,1,307.27,4.8064243175973775
ArN2,10.0,1,307.64,9.00798988899824
ArN2,10.0,1,308.0,12.429331405274564
ArN2,10.0,1,308.37,14.236909560771677
ArN2,10.0,1,308.74,14.766986142629714
ArN2,10.0,1,309.11,16.734956146102526
ArN2,10.0,1,309.47,18.191210370607966
ArN2,10.0,1,309.84,24.012221594573095
ArN2,10.0,1,310.21,28.964148394750474
ArN2,10.0,1,310.57,36.50436192423561
ArN2,10.0,1,310.94,39.40155981771797
ArN2,10.0,1,311.31,40.514871123663646
ArN2,10.0,1,311.67,41.621284594626445
ArN2,10.0,1,312.04,42.170811490569896
ArN2,10.0,1,312.41,42.394027728325554
ArN2,10.0,1,312.77,42.94594406974087
ArN2,10.0,1,313.14,43.56601808331491
ArN2,10.0,1,313.51,43.84093881729058
ArN2,10.0,1,313.87,42.90755891065748
ArN2,10.0,1,314.24,42.46648095918523
ArN2,10.0,1,314.61,41.796611402331685
ArN2,10.0,1,314.97,41.36499474657486
ArN2,10.0,1,315.34,40.23021051356503
ArN2,10.0,1,315.71,38.75816720363561
ArN2,10.0,1,316.07,37.49711151328253
ArN2,10.0,1,316.44,34.66015876230495
ArN2,10.0,1,316.81,32.87477427200887
ArN2,10.0,1,317.17,30.20483979337508
ArN2,10.0,1,317.54,27.575095357759192
ArN2,10.0,1,317.91,24.420448977887972
ArN2,10.0,1,318.27,19.794589416030448
ArN2,10.0,1,318.64,16.286725941830895
ArN2,10.0,1,319.0,10.741327825938662
ArN2,10.0,1,319.37,6.794915583001131
ArN2,10.0,1,319.74,5.767538471690657
ArN2,10.0,1,320.1,5.448526676605679
ArN2,10.0,1,320.47,5.1011008432443585
ArN2,10.0,1,320.83,4.910212484559364
ArN2,10.0,1,321.2,4.8955176988868905
ArN2,10.0,1,321.57,4.072303989469169
ArN2,10.0,1,321.93,3.468762289269381
ArN2,10.0,1,322.3,3.2355181050053083
ArN2,10.0,1,322.66,3.129492070996578
ArN2,10.0,1,323.03,3.0384214973794146
ArN2,10.0,1,323.4,2.8567663256090747
ArN2,10.0,1,323.76,3.129492070996578
ArN2,10.0,1,324.13,3.129492070996578
ArN2,10.0,1,324.49,3.378428903510079
ArN2,10.0,1,324.86,3.378428903510079
ArN2,10.0,1,325.22,4.937225971799788
ArN2,10.0,1,325.59,5.561183881819598
ArN2,10.0,1,325.95,5.953905635278952
ArN2,10.0,1,326.32,6.8596443875103805
ArN2,10.0,1,326.68,8.610413140501299
ArN2,10.0,1,327.05,9.854161414227763
ArN2,10.0,1,327.42,10.819903432928006
ArN2,10.0,1,327.78,12.899706260683628
ArN2,10.0,1,328.15,16.992171331651395
ArN2,10.0,1,328.51,18.686997379812865
ArN2,10.0,1,328.88,22.80547313673482
ArN2,10.0,1,329.24,29.990234302118452
ArN2,10.0,1,329.61,36.34571021268649
ArN2,10.0,1,329.97,49.74215262921351
ArN2,10.0,1,330.34,69.50325864949825
ArN2,10.0,1,330.7,108.6887983023513
ArN2,10.0,1,331.07,164.24792436360784
ArN2,10.0,1,331.43,230.32004151446787
ArN2,10.0,1,331.8,291.13313973742487
ArN2,10.0,1,332.16,331.88457431848974
ArN2,10.0,1,332.52,349.61208391736363
ArN2,10.0,1,332.89,368.45055324368104
ArN2,10.0,1,333.25,377.4105390110431
ArN2,10.0,1,333.62,382.54734196134274
ArN2,10.0,1,333.98,388.29274039935865
ArN2,10.0,1,334.35,390.62697304632195
ArN2,10.0,1,334.71,390.62697304632195
ArN2,10.0,1,335.08,390.62697304632195
ArN2,10.0,1,335.44,390.62697304632195
ArN2,10.0,1,335.81,386.333986033083
ArN2,10.0,1,336.17,381.7783694705882
ArN2,10.0,1,336.53,369.8939350507675
ArN2,10.0,1,336.9,363.7954203202477
ArN2,10.0,1,337.26,361.2107513252911
ArN2,10.0,1,337.63,351.06997045931774
ArN2,10.0,1,337.99,340.28281020038247
ArN2,10.0,1,338.36,325.546551323442
ArN2,10.0,1,338.72,309.48546288286275
ArN2,10.0,1,339.08,279.81196625137017
ArN2,10.0,1,339.45,231.68965387161865
ArN2,10.0,1,339.81,186.26522064730008
ArN2,10.0,1,340.18,119.79877307439128
ArN2,10.0,1,340.54,67.42299161062199
ArN2,10.0,1,340.9,36.868838676961616
ArN2,10.0,1,341.27,18.490957563266434
ArN2,10.0,1,341.63,13.702956755887781
ArN2,10.0,1,341.99,11.016267201510823
ArN2,10.0,1,342.36,7.750891218905092
ArN2,10.0,1,342.72,7.101144593663723
ArN2,10.0,1,343.09,6.404542734648281
ArN2,10.0,1,343.45,5.925869426511019
ArN2,10.0,1,343.81,5.9078161122687565
ArN2,10.0,1,344.18,5.925869426511019
ArN2,10.0,1,344.54,6.382743704645903
ArN2,10.0,1,344.9,7.2683793948594895
ArN2,10.0,1,345.27,7.2683793948594895
ArN2,10.0,1,345.63,7.82835000463899
ArN2,10.0,1,345.99,8.089623065557742
ArN2,10.0,1,346.36,8.410802442635212
ArN2,10.0,1,346.72,8.755676433894022
ArN2,10.0,1,347.08,14.329219012370965
ArN2,10.0,1,347.45,18.156745996691253
ArN2,10.0,1,347.81,21.566892210137024
ArN2,10.0,1,348.17,23.614371594284194
ArN2,10.0,1,348.54,24.729132569253913
ArN2,10.0,1,348.9,30.552052897713484
ArN2,10.0,1,349.26,32.70454946764126
ArN2,10.0,1,349.62,35.68325316713473
ArN2,10.0,1,349.99,42.482848845913004
ArN2,10.0,1,350.35,48.647989626149254
ArN2,10.0,1,350.71,65.28506656807124
ArN2,10.0,1,351.08,84.47127593603996
ArN2,10.0,1,351.44,111.35557695741794
ArN2,10.0,1,351.8,157.97718368268647
ArN2,10.0,1,352.16,207.59271278151928
ArN2,10.0,1,352.53,231.65355355596486
ArN2,10.0,1,352.89,254.62376283443595
ArN2,10.0,1,353.25,265.8729629793499
ArN2,10.0,1,353.61,269.6076186191057
ArN2,10.0,1,353.98,272.3922594081463
ArN2,10.0,1,354.34,272.921352141458
ArN2,10.0,1,354.7,272.921352141458
ArN2,10.0,1,355.06,272.921352141458
ArN2,10.0,1,355.43,272.3922594081463
ArN2,10.0,1,355.79,271.4853791039962
ArN2,10.0,1,356.15,265.03659565000794
ArN2,10.0,1,356.51,258.12411111777044
ArN2,10.0,1,356.88,255.12748167135612
ArN2,10.0,1,357.24,252.6618822044791
ArN2,10.0,1,357.6,249.73197626710342
ArN2,10.0,1,357.96,244.28807304090233
ArN2,10.0,1,358.32,235.83233094939933
ArN2,10.0,1,358.69,221.95968200227725
ArN2,10.0,1,359.05,215.34324409019663
ArN2,10.0,1,359.41,200.4813626484187
ArN2,10.0,1,359.77,176.54647491808427
ArN2,10.0,1,360.13,146.59939320601248
ArN2,10.0,1,360.49,109.76767997506771
ArN2,10.0,1,360.86,71.65170422579662
ArN2,10.0,1,361.22,43.64730983788331
ArN2,10.0,1,361.58,24.77267853145314
ArN2,10.0,1,361.94,15.706753306913138
ArN2,10.0,1,362.3,9.637459584482068
ArN2,10.0,1,362.66,7.925895695758062
ArN2,10.0,1,363.03,7.762706897817032
ArN2,10.0,1,363.39,7.698834952957533
ArN2,10.0,1,363.75,7.518727016732465
ArN2,10.0,1,364.11,6.423760983380038
ArN2,10.0,1,364.47,5.849969681272083
ArN2,10.0,1,364.83,5.6929017600497565
ArN2,10.0,1,365.19,5.849969681272083
ArN2,10.0,1,365.56,6.005570236717423
ArN2,10.0,1,365.92,6.221674899967122
ArN2,10.0,1,366.28,6.221674899967122
ArN2,10.0,1,366.64,7.335939584109646
ArN2,10.0,1,367.0,7.335939584109646
ArN2,10.0,1,367.36,8.801100052460178
ArN2,10.0,1,367.72,9.803234295488394
ArN2,10.0,1,368.08,10.379953247085309
ArN2,10.0,1,368.44,10.744688513778515
ArN2,10.0,1,368.8,11.626699410165497
ArN2,10.0,1,369.17,13.106277353570176
ArN2,10.0,1,369.53,14.570226045808154
ArN2,10.0,1,369.89,17.26500377766882
ArN2,10.0,1,370.25,18.382505377648958
ArN2,10.0,1,370.61,20.284108632203576
ArN2,10.0,1,370.97,23.635327552656666
ArN2,10.0,1,371.33,25.964469817287263
ArN2,10.0,1,371.69,27.119714190872422
ArN2,10.0,1,372.05,27.5287738427031
ArN2,10.0,1,372.41,27.699848017599244
ArN2,10.0,1,372.77,29.301047746615076
ArN2,10.0,1,373.13,34.14876656919386
ArN2,10.0,1,373.49,37.25199897319673
ArN2,10.0,1,373.85,48.515168905229466
ArN2,10.0,1,374.21,56.02227861032053
ArN2,10.0,1,374.57,66.54910025006575
ArN2,10.0,1,374.93,83.38469663108468
ArN2,10.0,1,375.29,97.70503735828659
ArN2,10.0,1,375.65,105.13963277344713
ArN2,10.0,1,376.01,108.10623616434987
ArN2,10.0,1,376.37,108.46103952668825
ArN2,10.0,1,376.73,109.12407883521993
ArN2,10.0,1,377.09,109.12407883521993
ArN2,10.0,1,377.45,109.12407883521993
ArN2,10.0,1,377.81,109.12407883521993
ArN2,10.0,1,378.17,108.75786366882969
ArN2,10.0,1,378.53,105.736015866885
ArN2,10.0,1,378.89,104.25552400073123
ArN2,10.0,1,379.25,103.82003714363977
ArN2,10.0,1,379.61,102.62819006983726
ArN2,10.0,1,379.97,100.35989377746485
ArN2,10.0,1,380.33,94.45966070456346
ArN2,10.0,1,380.69,91.86856947805336
ArN2,10.0,1,381.05,89.20036990620312
ArN2,10.0,1,381.41,86.72176066267983
ArN2,10.0,1,381.77,81.97919542986952
ArN2,10.0,1,382.13,79.30297922834396
ArN2,10.0,1,382.49,74.46518888153014
ArN2,10.0,1,382.85,61.456043831145784
ArN2,10.0,1,383.21,49.126062045384714
ArN2,10.0,1,383.57,33.60478877938099
ArN2,10.0,1,383.93,23.094040759791437
ArN2,10.0,1,384.28,15.992209019500475
ArN2,10.0,1,384.64,10.698425839114261
ArN2,10.0,1,385.0,9.230333163246984
ArN2,10.0,1,385.36,6.657447309447776
ArN2,10.0,1,385.72,5.6671102050961695
ArN2,10.0,1,386.08,5.6671102050961695
ArN2,10.0,1,386.44,5.6671102050961695
ArN2,10.0,1,386.8,5.6671102050961695
ArN2,10.0,1,387.16,5.456589530835723
ArN2,10.0,1,387.52,5.4455902642185325
ArN2,10.0,1,387.87,5.4455902642185325
ArN2,10.0,1,388.23,5.48516404977937
ArN2,10.0,1,388.59,5.285202545453858
ArN2,10.0,1,388.95,5.324776331014694
ArN2,10.0,1,389.31,5.543364250443654
ArN2,10.0,1,389.67,4.092549859938504
ArN2,10.0,1,390.03,3.39611858175787
ArN2,10.0,1,390.38,3.39611858175787
ArN2,10.0,1,390.74,3.39611858175787
ArN2,10.0,1,391.1,4.296955318375732
ArN2,10.0,1,391.46,4.733770278121094
ArN2,10.0,1,391.82,5.194785508497141
ArN2,10.0,1,392.18,6.05062851249611
ArN2,10.0,1,392.54,6.412565429796754
ArN2,10.0,1,392.89,6.781535032091302
ArN2,10.0,1,393.25,7.819962086003408
ArN2,10.0,1,393.61,8.27650426372238
ArN2,10.0,1,393.97,8.444424477753993
ArN2,10.0,1,394.33,8.931894930386987
ArN2,10.0,1,394.68,9.100478399334333
ArN2,10.0,1,395.04,9.266089878691256
ArN2,10.0,1,395.4,9.879903237931593
ArN2,10.0,1,395.76,10.354456542634912
ArN2,10.0,1,396.12,10.456436573388908
ArN2,10.0,1,396.47,10.544435197094632
ArN2,10.0,1,396.83,10.863893557502164
ArN2,10.0,1,397.19,11.12626849950328
ArN2,10.0,1,397.55,11.12626849950328
ArN2,10.0,1,397.9,11.51258765504458
ArN2,10.0,1,398.26,11.943287055057318
ArN2,10.0,1,398.62,14.116128002235472
ArN2,10.0,1,398.98,15.389225058656336
ArN2,10.0,1,399.33,16.084320603077362
ArN2,10.0,1,399.69,18.18540087323303
ArN2,10.0,1,400.05,23.913931989591592
ArN2,10.0,1,400.41,28.277857531598155
ArN2,10.0,1,400.76,29.927765958721775
ArN2,10.0,1,401.12,31.51504415865678
ArN2,10.0,1,401.48,32.05352760516316
ArN2,10.0,1,401.84,34.188496700567235
ArN2,10.0,1,402.19,34.188496700567235
ArN2,10.0,1,402.55,34.188496700567235
ArN2,10.0,1,402.91,34.21961980252675
ArN2,10.0,1,403.26,32.96750687443746
ArN2,10.0,1,403.62,32.643836085517165
ArN2,10.0,1,403.98,32.38522676087253
ArN2,10.0,1,404.34,32.05871478882309
ArN2,10.0,1,404.69,31.57604539571095
ArN2,10.0,1,405.05,31.57604539571095
ArN2,10.0,1,405.41,29.680945455327066
ArN2,10.0,1,405.76,27.3836729359473
ArN2,10.0,1,406.12,26.02325696394251
ArN2,10.0,1,406.48,25.32143914961346
ArN2,10.0,1,406.83,24.839773108322195
ArN2,10.0,1,407.19,24.00833289583492
ArN2,10.0,1,407.55,23.70244206824721
ArN2,10.0,1,407.9,22.8488761694912
ArN2,10.0,1,408.26,17.628174218868956
ArN2,10.0,1,408.62,15.52116092474929
ArN2,10.0,1,408.97,12.804645943658466
ArN2,10.0,1,409.33,9.082702272847524
ArN2,10.0,1,409.68,7.388713047518339
ArN2,10.0,1,410.04,6.111142212609344
ArN2,10.0,1,410.4,4.976996288397143
ArN2,10.0,1,410.75,4.525272914268369
ArN2,10.0,1,411.11,3.3788839401564776
ArN2,10.0,1,411.47,2.8703324541380852
ArN2,10.0,1,411.82,2.572479667271106
ArN2,10.0,1,412.18,1.8164898531662976
ArN2,10.0,1,412.53,1.1959840793573633
ArN2,10.0,1,412.89,0.765271471339705
ArN2,10.0,1,413.25,1.4594974993233991
ArN2,10.0,1,413.6,2.0942996594981387
ArN2,10.0,1,413.96,2.2695953441014187
ArN2,10.0,1,414.31,2.089371835021217
ArN2,10.0,1,414.67,2.3219656046822355
ArN2,10.0,1,415.03,2.2695953441014187
ArN2,10.0,1,415.38,1.886262528707598
ArN2,10.0,1,415.74,1.886262528707598
ArN2,10.0,1,416.09,2.1148097836894557
ArN2,10.0,1,416.45,2.3219656046822355
ArN2,10.0,1,416.8,2.2695953441014187
ArN2,10.0,1,417.16,2.1148097836894557
ArN2,10.0,1,417.51,2.021336791211872
ArN2,10.0,1,417.87,2.5436460438136144
ArN2,10.0,1,418.23,2.021336791211872
ArN2,10.0,1,418.58,1.58855713818282
ArN2,10.0,1,418.94,1.4024617371995898
ArN2,10.0,1,419.29,2.47849501704504
ArN2,10.0,1,419.65,3.074709906916052
ArN2,10.0,1,420.0,3.276439408958703
ArN2,10.0,1,420.36,3.276439408958703
ArN2,10.0,1,420.71,4.0944116458784565
ArN2,10.0,1,421.07,4.756106847561034
ArN2,10.0,1,421.42,5.04569680618328
ArN2,10.0,1,421.78,5.148051354879447
ArN2,10.0,1,422.13,5.248786461555061
ArN2,10.0,1,422.49,5.38718652958012
ArN2,10.0,1,422.84,5.564664195398386
ArN2,10.0,1,423.2,5.760532250396903
ArN2,10.0,1,423.55,5.781541614897192
ArN2,10.0,1,423.91,5.733508294206348
ArN2,10.0,1,424.26,5.733508294206348
ArN2,10.0,1,424.61,5.482241117719903
ArN2,10.0,1,424.97,5.734338243591935
ArN2,10.0,1,425.32,5.200793360302811
ArN2,10.0,1,425.68,5.071528743497647
ArN2,10.0,1,426.03,5.37196159311004
ArN2,10.0,1,426.39,5.37196159311004
ArN2,10.0,1,426.74,5.37196159311004
ArN2,10.0,1,427.1,5.551079004501479
ArN2,10.0,1,427.45,6.7120143366443115
ArN2,10.0,1,427.8,7.235633158369671
ArN2,10.0,1,428.16,7.4598832017759
ArN2,10.0,1,428.51,7.827809928925569
ArN2,10.0,1,428.87,8.631432130713513
ArN2,10.0,1,429.22,9.144016708171039
ArN2,10.0,1,429.58,9.469160127291607
ArN2,10.0,1,429.93,9.789206570318193
ArN2,10.0,1,430.28,9.896670894239904
ArN2,10.0,1,430.64,10.478405488963746
ArN2,10.0,1,430.99,10.650631400905883
ArN2,10.0,1,431.35,10.06692838347022
ArN2,10.0,1,431.7,9.705591958510684
ArN2,10.0,1,432.05,9.81462377025179
ArN2,10.0,1,432.41,9.705591958510684
ArN2,10.0,1,432.76,9.705591958510684
ArN2,10.0,1,433.11,9.81462377025179
ArN2,10.0,1,433.47,10.008520695459541
ArN2,10.0,1,433.82,9.741001521696843
ArN2,10.0,1,434.17,9.219492175870208
ArN2,10.0,1,434.53,8.266662577244663
ArN2,10.0,1,434.88,7.551538708640322
ArN2,10.0,1,435.24,7.274755696152839
ArN2,10.0,1,435.59,7.142709854195912
ArN2,10.0,1,435.94,6.4025192824794654
ArN2,10.0,1,436.3,5.263008708173859
ArN2,10.0,1,436.65,5.263008708173859
ArN2,10.0,1,437.0,4.2747277818159715
ArN2,10.0,1,437.35,3.7921109037254106
ArN2,10.0,1,437.71,2.9812547981775426
ArN2,10.0,1,438.06,2.1565487943610346
ArN2,10.0,1,438.41,1.9628922334724972
ArN2,10.0,1,438.77,1.8860181716325073
ArN2,10.0,1,439.12,1.799192015477475
ArN2,10.0,1,439.47,1.6331242732216757
ArN2,10.0,1,439.83,1.3344046167019683
ArN2,10.0,1,440.18,1.0828573322978892
ArN2,10.0,1,440.53,0.7836453737906335
ArN2,10.0,1,440.88,1.0828573322978892
