mixture,kind,concentration_percent,pressure_bar,wavelength_nm,intensity_ph_MeV_nm,experimental_scale,normalisation_reference
ArCF4,experiment_scaled,1.0,1,636.26,5.9001487364833105,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,636.58,5.9001487364833105,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,636.91,5.713496772573212,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,637.24,5.9001487364833105,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,637.57,5.891369605256455,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,637.89,5.891369605256455,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,638.22,5.891369605256455,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,638.55,5.7096797589963195,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,638.87,5.483903405923062,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,639.2,5.483903405923062,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,639.53,5.385806156996894,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,639.86,5.385806156996894,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,640.18,5.650897749912159,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,640.51,5.650897749912159,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,640.84,5.650897749912159,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,641.16,5.650897749912159,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,641.49,5.650897749912159,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,641.82,5.5764659851627325,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,642.14,5.786210881213036,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,642.47,5.786210881213036,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,642.8,5.786210881213036,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,643.12,5.662730492000526,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,643.45,5.499362310909481,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,643.78,5.3337039216722975,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,644.1,5.276448718018893,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,644.43,5.0913235595395525,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,644.75,4.738058952998048,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,645.08,4.531749369166949,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,645.41,4.422582780867791,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,645.73,4.422582780867791,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,646.06,4.422582780867791,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,646.39,4.422582780867791,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,646.71,4.531749369166949,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,647.04,4.815544328608989,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,647.36,5.253164935199843,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,647.69,5.253164935199843,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,648.01,5.253164935199843,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,648.34,5.394585288223751,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,648.67,5.394585288223751,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,648.99,5.414242908144753,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,649.32,5.414242908144753,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,649.64,5.070902536903172,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,649.97,4.702369876054094,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,650.29,4.591867333003022,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,650.62,4.591867333003022,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,650.94,4.701606473338714,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,651.27,4.701606473338714,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,651.59,4.701606473338714,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,651.92,4.701606473338714,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,652.25,4.591867333003022,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,652.57,4.701606473338714,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,652.9,4.290323260428427,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,653.22,4.290323260428427,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,653.55,4.673169722190858,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,653.87,4.888258437248812,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,654.2,4.248336111082598,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,654.52,4.223525522832789,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,654.84,3.8656804999990118,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,655.17,4.223525522832789,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,655.49,4.223525522832789,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,655.82,3.8656804999990118,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,656.14,3.888773432139218,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,656.47,4.223525522832789,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,656.79,3.888773432139218,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,657.12,3.888773432139218,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,657.44,3.8712151696855073,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,657.77,3.8712151696855073,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,658.09,3.906331694592929,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,658.41,3.8712151696855073,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,658.74,3.8712151696855073,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,659.06,3.906331694592929,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,659.39,3.9273252692658436,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,659.71,3.9273252692658436,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,660.03,4.157872889310219,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,660.36,4.270283939149736,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,660.68,4.270283939149736,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,661.01,4.039736319105361,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,661.33,3.87942174887583,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,661.65,4.039736319105361,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,661.98,4.270283939149736,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,662.3,4.039736319105361,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,662.63,4.296239631472613,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,662.95,4.001184481978735,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,663.27,4.001184481978735,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,663.6,3.720824834755899,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,663.92,3.720824834755899,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,664.24,3.3209926625762933,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,664.57,3.8576647714875354,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,664.89,3.3209926625762933,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,665.21,3.3209926625762933,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,665.54,3.734375232953872,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,665.86,3.3209926625762933,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,666.18,3.320229259860914,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,666.51,2.9152441193525007,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,666.83,2.9152441193525007,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,667.15,3.4536338843733456,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,667.47,3.4536338843733456,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,667.8,3.4536338843733456,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,668.12,3.4536338843733456,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,668.44,2.9152441193525007,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,668.77,2.7390889427788605,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,669.09,2.7390889427788605,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,669.41,3.1372034588488646,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,669.73,4.142795685681488,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,670.06,4.142795685681488,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,670.38,3.0854829248819566,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,670.7,3.0139139203152014,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,671.02,3.0139139203152014,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,671.35,2.978033992692401,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,671.67,3.4074480200929336,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,671.99,3.7194888800039867,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,672.31,4.191844310144571,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,672.63,4.191844310144571,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,672.96,3.8307548257704362,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,673.28,3.8307548257704362,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,673.6,3.8307548257704362,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,673.92,3.8307548257704362,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,674.24,3.6044059206606436,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,674.57,3.6044059206606436,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,674.89,3.6044059206606436,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,675.21,3.6044059206606436,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,675.53,3.5248211875824116,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,675.85,3.389126354923844,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,676.17,3.389126354923844,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,676.5,3.3091599204879225,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,676.82,3.4223343730428177,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,677.14,3.4223343730428177,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,677.46,3.3017167440129804,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,677.78,3.3017167440129804,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,678.1,3.3017167440129804,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,678.42,2.840621503924231,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,678.75,2.3381116665261863,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,679.07,1.8207536463140248,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,679.39,1.8207536463140248,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,679.71,1.381281788138378,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,680.03,1.381281788138378,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,680.35,1.381281788138378,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,680.67,1.2427623654329087,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,680.99,1.4752375773336146,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,681.31,1.9148048608486836,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,681.63,2.294979413107288,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,681.96,1.966907096173282,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,682.28,2.37208308736054,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,682.6,1.966907096173282,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,682.92,2.37208308736054,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,683.24,2.520564915501701,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,683.56,2.2936434583553758,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,683.88,2.2936434583553758,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,684.2,2.520564915501701,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,684.52,2.520564915501701,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,684.84,2.8545536034798924,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,685.16,3.266981920463248,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,685.48,3.266981920463248,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,685.8,3.266981920463248,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,686.12,3.266981920463248,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,686.44,2.971545069611682,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,686.76,2.971545069611682,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,687.08,2.971545069611682,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,687.4,2.6906128703523122,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,687.72,2.5507193227591616,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,688.04,1.9310271685504818,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,688.36,1.9310271685504818,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,688.68,1.9310271685504818,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,689.0,2.5507193227591616,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,689.32,2.5507193227591616,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,689.64,2.7822211961977583,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,689.96,3.143692381929584,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,690.28,3.4937125269307288,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,690.6,3.6416218030353567,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,690.92,4.136115911921925,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,691.24,4.167797124610143,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,691.56,4.807146898739823,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,691.88,5.688686184323404,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,692.19,6.83627131621647,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,692.51,7.828122294172276,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,692.83,7.894920031767915,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,693.15,8.128521262673805,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,693.47,8.45888378775395,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,693.79,8.784475045862974,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,694.11,8.45888378775395,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,694.43,9.178581697677242,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,694.75,10.028058069214914,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,695.06,10.028058069214914,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,695.38,10.423118974423405,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,695.7,10.423118974423405,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,696.02,10.423118974423405,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,696.34,9.67078559841767,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,696.66,9.032771779039903,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,696.98,8.515566439370819,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,697.29,8.268796511624645,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,697.61,8.268796511624645,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,697.93,7.645859895875608,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,698.25,7.469513868623124,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,698.57,7.2649219409016235,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,698.89,6.17497371401965,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,699.2,5.211941188569392,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,699.52,4.750082545765264,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,699.84,4.240892934607655,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,700.16,4.125046572548934,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,700.48,3.761666880028661,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,700.79,2.8310789699819963,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,701.11,2.114052969562531,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,701.43,1.7120832697798636,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,701.75,1.7120832697798636,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,702.07,1.4085734352131676,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,702.38,1.4085734352131676,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,702.7,1.3741439727495872,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,703.02,1.3741439727495872,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,703.34,1.4085734352131676,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,703.65,1.7451004372199932,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,703.97,2.2793296574420236,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,704.29,2.5425127435688397,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,704.61,2.7803126894093118,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,704.92,2.5425127435688397,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,705.24,2.5425127435688397,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,705.56,2.3858243362373566,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,705.87,2.5425127435688397,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,706.19,2.699773702936856,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,706.51,2.585644996987737,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,706.82,2.585644996987737,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,707.14,2.220165947000173,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,707.46,2.220165947000173,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,707.78,1.4746841103649653,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,708.09,1.4746841103649653,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,708.41,1.4746841103649653,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,708.73,2.5341153136996732,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,709.04,2.133901440162378,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,709.36,1.4398920316115797,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,709.68,2.133901440162378,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,709.99,1.4398920316115797,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,710.31,2.154322462798758,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,710.62,1.3995652831716985,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,710.94,2.154322462798758,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,711.26,2.080081548728177,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,711.57,2.080081548728177,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,711.89,2.080081548728177,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,712.21,0.6964522972400096,0.24621447196857393,ArCF4_95_5_visible_1bar
ArCF4,experiment_scaled,1.0,1,712.52,1.9943895939269154,0.24621447196857393,ArCF4_95_5_visible_1bar
