mixture,kind,concentration_percent,pressure_bar,wavelength_nm,intensity_ph_MeV_nm
ArCF4,model,1.0,1,587.4937468734367,3.0723062246474706
ArCF4,model,1.0,1,587.7938969484742,3.0968152069014527
ArCF4,model,1.0,1,588.0940470235118,3.1213439527974036
ArCF4,model,1.0,1,588.3941970985493,3.1458898457169924
ArCF4,model,1.0,1,588.6943471735868,3.1704502454848997
ArCF4,model,1.0,1,588.9944972486244,3.1950224887803627
ArCF4,model,1.0,1,589.2946473236618,3.2196038895586456
ArCF4,model,1.0,1,589.5947973986994,3.244191739482186
ArCF4,model,1.0,1,589.8949474737369,3.268783308361296
ArCF4,model,1.0,1,590.1950975487744,3.293375844604495
ArCF4,model,1.0,1,590.495247623812,3.3179665756783416
ArCF4,model,1.0,1,590.7953976988495,3.3425527085764943
ArCF4,model,1.0,1,591.0955477738869,3.367131430298316
ArCF4,model,1.0,1,591.3956978489246,3.3916999083365087
ArCF4,model,1.0,1,591.695847923962,3.416255291173849
ArCF4,model,1.0,1,591.9959979989995,3.4407947087891255
ArCF4,model,1.0,1,592.2961480740371,3.4653152731717483
ArCF4,model,1.0,1,592.5962981490745,3.489814078845305
ArCF4,model,1.0,1,592.8964482241121,3.5142882033997678
ArCF4,model,1.0,1,593.1965982991496,3.538734708032202
ArCF4,model,1.0,1,593.4967483741871,3.563150638095982
ArCF4,model,1.0,1,593.7968984492246,3.5875330236583265
ArCF4,model,1.0,1,594.0970485242622,3.611878880065931
ArCF4,model,1.0,1,594.3971985992996,3.636185208518727
ArCF4,model,1.0,1,594.6973486743373,3.6604489966515534
ArCF4,model,1.0,1,594.9974987493747,3.6846672191234684
ArCF4,model,1.0,1,595.2976488244122,3.7088368382148875
ArCF4,model,1.0,1,595.5977988994498,3.7329548044319645
ArCF4,model,1.0,1,595.8979489744872,3.757018057118421
ArCF4,model,1.0,1,596.1980990495248,3.7810235250745126
ArCF4,model,1.0,1,596.4982491245623,3.804968127182892
ArCF4,model,1.0,1,596.7983991995998,3.828848773041387
ArCF4,model,1.0,1,597.0985492746373,3.8526623636024158
ArCF4,model,1.0,1,597.3986993496749,3.8764057918187915
ArCF4,model,1.0,1,597.6988494247123,3.9000759432959122
ArCF4,model,1.0,1,597.99899949975,3.923669696950066
ArCF4,model,1.0,1,598.2991495747874,3.9471839256725287
ArCF4,model,1.0,1,598.599299649825,3.9706154969996317
ArCF4,model,1.0,1,598.8994497248625,3.9939612737881416
ArCF4,model,1.0,1,599.1995997998999,4.017218114896131
ArCF4,model,1.0,1,599.4997498749375,4.040382875868988
ArCF4,model,1.0,1,599.799899949975,4.063452409630308
ArCF4,model,1.0,1,600.1000500250125,4.08642356717759
ArCF4,model,1.0,1,600.40020010005,4.10929319828248
ArCF4,model,1.0,1,600.7003501750876,4.132058152195259
ArCF4,model,1.0,1,601.000500250125,4.154715278353525
ArCF4,model,1.0,1,601.3006503251627,4.177261427094762
ArCF4,model,1.0,1,601.6008004002001,4.199693450372472
ArCF4,model,1.0,1,601.9009504752377,4.222008202475949
ArCF4,model,1.0,1,602.2011005502752,4.244202540753101
ArCF4,model,1.0,1,602.5012506253127,4.26627332633636
ArCF4,model,1.0,1,602.8014007003502,4.288217424871366
ArCF4,model,1.0,1,603.1015507753878,4.310031707248129
ArCF4,model,1.0,1,603.4017008504252,4.33171305033454
ArCF4,model,1.0,1,603.7018509254627,4.353258337711966
ArCF4,model,1.0,1,604.0020010005003,4.37466446041259
ArCF4,model,1.0,1,604.3021510755377,4.395928317658411
ArCF4,model,1.0,1,604.6023011505754,4.417046817601597
ArCF4,model,1.0,1,604.9024512256128,4.4380168780658185
ArCF4,model,1.0,1,605.2026013006504,4.458835427288629
ArCF4,model,1.0,1,605.5027513756879,4.47949940466426
ArCF4,model,1.0,1,605.8029014507254,4.500005761486895
ArCF4,model,1.0,1,606.1030515257629,4.520351461694029
ArCF4,model,1.0,1,606.4032016008005,4.54053348260963
ArCF4,model,1.0,1,606.7033516758379,4.5605488156869685
ArCF4,model,1.0,1,607.0035017508754,4.580394467250799
ArCF4,model,1.0,1,607.303651825913,4.600067459238559
ArCF4,model,1.0,1,607.6038019009504,4.619564829940501
ArCF4,model,1.0,1,607.9039519759881,4.638883634738397
ArCF4,model,1.0,1,608.2041020510255,4.658020946842468
ArCF4,model,1.0,1,608.5042521260631,4.6769738580265825
ArCF4,model,1.0,1,608.8044022011006,4.695739479361067
ArCF4,model,1.0,1,609.1045522761381,4.7143149419432016
ArCF4,model,1.0,1,609.4047023511756,4.732697397625011
ArCF4,model,1.0,1,609.7048524262132,4.750884019738024
ArCF4,model,1.0,1,610.0050025012506,4.768872003814899
ArCF4,model,1.0,1,610.3051525762882,4.786658568307564
ArCF4,model,1.0,1,610.6053026513257,4.804240955301591
ArCF4,model,1.0,1,610.9054527263631,4.821616431226634
ArCF4,model,1.0,1,611.2056028014008,4.838782287562641
ArCF4,model,1.0,1,611.5057528764382,4.855735841541478
ArCF4,model,1.0,1,611.8059029514758,4.872474436843976
ArCF4,model,1.0,1,612.1060530265133,4.888995444291806
ArCF4,model,1.0,1,612.4062031015508,4.905296262534223
ArCF4,model,1.0,1,612.7063531765883,4.921374318729276
ArCF4,model,1.0,1,613.0065032516259,4.937227069219233
ArCF4,model,1.0,1,613.3066533266633,4.952852000200066
ArCF4,model,1.0,1,613.6068034017009,4.968246628384681
ArCF4,model,1.0,1,613.9069534767384,4.983408501659618
ArCF4,model,1.0,1,614.2071035517758,4.998335199735063
ArCF4,model,1.0,1,614.5072536268135,5.013024334787909
ArCF4,model,1.0,1,614.807403701851,5.027473552097514
ArCF4,model,1.0,1,615.1075537768885,5.0416805306741495
ArCF4,model,1.0,1,615.407703851926,5.0556429838796415
ArCF4,model,1.0,1,615.7078539269635,5.069358660040171
ArCF4,model,1.0,1,616.008004002001,5.082825343050925
ArCF4,model,1.0,1,616.3081540770386,5.096040852972344
ArCF4,model,1.0,1,616.608304152076,5.109003046617806
ArCF4,model,1.0,1,616.9084542271136,5.121709818132505
ArCF4,model,1.0,1,617.2086043021511,5.13415909956325
ArCF4,model,1.0,1,617.5087543771886,5.1463488614190505
ArCF4,model,1.0,1,617.8089044522262,5.1582771132222485
ArCF4,model,1.0,1,618.1090545272637,5.169941904049922
ArCF4,model,1.0,1,618.4092046023012,5.181341323065491
ArCF4,model,1.0,1,618.7093546773388,5.192473500040172
ArCF4,model,1.0,1,619.0095047523762,5.203336605864182
ArCF4,model,1.0,1,619.3096548274137,5.2139288530474905
ArCF4,model,1.0,1,619.6098049024513,5.224248496209846
ArCF4,model,1.0,1,619.9099549774887,5.234293832559998
ArCF4,model,1.0,1,620.2101050525263,5.24406320236387
ArCF4,model,1.0,1,620.5102551275638,5.253554989401485
ArCF4,model,1.0,1,620.8104052026013,5.262767621412525
ArCF4,model,1.0,1,621.1105552776389,5.271699570530327
ArCF4,model,1.0,1,621.4107053526764,5.280349353704093
ArCF4,model,1.0,1,621.7108554277139,5.288715533109278
ArCF4,model,1.0,1,622.0110055027515,5.296796716545856
ArCF4,model,1.0,1,622.3111555777889,5.3045915578244
ArCF4,model,1.0,1,622.6113056528264,5.312098757139812
ArCF4,model,1.0,1,622.911455727864,5.319317061432516
ArCF4,model,1.0,1,623.2116058029014,5.326245264737018
ArCF4,model,1.0,1,623.511755877939,5.332882208517709
ArCF4,model,1.0,1,623.8119059529765,5.339226781991691
ArCF4,model,1.0,1,624.112056028014,5.345277922438625
ArCF4,model,1.0,1,624.4122061030516,5.351034615497396
ArCF4,model,1.0,1,624.7123561780891,5.356495895449465
ArCF4,model,1.0,1,625.0125062531266,5.361660845488911
ArCF4,model,1.0,1,625.3126563281642,5.366528597978897
ArCF4,model,1.0,1,625.6128064032016,5.371098334694595
ArCF4,model,1.0,1,625.9129564782392,5.375369287052403
ArCF4,model,1.0,1,626.2131065532767,5.379340736325384
ArCF4,model,1.0,1,626.5132566283141,5.383012013844831
ArCF4,model,1.0,1,626.8134067033517,5.386382501187925
ArCF4,model,1.0,1,627.1135567783892,5.389451630351325
ArCF4,model,1.0,1,627.4137068534267,5.3922188839107115
ArCF4,model,1.0,1,627.7138569284643,5.394683795166175
ArCF4,model,1.0,1,628.0140070035018,5.396845948273374
ArCF4,model,1.0,1,628.3141570785393,5.398704978360485
ArCF4,model,1.0,1,628.6143071535769,5.4002605716308
ArCF4,model,1.0,1,628.9144572286143,5.401512465451008
ArCF4,model,1.0,1,629.2146073036519,5.402460448425105
ArCF4,model,1.0,1,629.5147573786894,5.403104360453872
ArCF4,model,1.0,1,629.8149074537268,5.403444092779943
ArCF4,model,1.0,1,630.1150575287644,5.4034795880184205
ArCF4,model,1.0,1,630.415207603802,5.403210840173025
ArCF4,model,1.0,1,630.7153576788394,5.402637894637786
ArCF4,model,1.0,1,631.015507753877,5.401760848184257
ArCF4,model,1.0,1,631.3156578289145,5.400579848934285
ArCF4,model,1.0,1,631.615807903952,5.399095096318302
ArCF4,model,1.0,1,631.9159579789896,5.397306841019207
ArCF4,model,1.0,1,632.216108054027,5.395215384901824
ArCF4,model,1.0,1,632.5162581290646,5.392821080927975
ArCF4,model,1.0,1,632.8164082041021,5.390124333057198
ArCF4,model,1.0,1,633.1165582791396,5.38712559613317
ArCF4,model,1.0,1,633.4167083541771,5.383825375755833
ArCF4,model,1.0,1,633.7168584292147,5.3802242281393315
ArCF4,model,1.0,1,634.0170085042521,5.376322759955774
ArCF4,model,1.0,1,634.3171585792898,5.372121628164883
ArCF4,model,1.0,1,634.6173086543272,5.367621539829649
ArCF4,model,1.0,1,634.9174587293647,5.3628232519179795
ArCF4,model,1.0,1,635.2176088044023,5.357727571090494
ArCF4,model,1.0,1,635.5177588794397,5.3523353534745155
ArCF4,model,1.0,1,635.8179089544773,5.346647504424333
ArCF4,model,1.0,1,636.1180590295148,5.340664978267875
ArCF4,model,1.0,1,636.4182091045523,5.334388778039847
ArCF4,model,1.0,1,636.7183591795898,5.327819955201453
ArCF4,model,1.0,1,637.0185092546274,5.32095960934683
ArCF4,model,1.0,1,637.3186593296648,5.313808887896281
ArCF4,model,1.0,1,637.6188094047025,5.306368985776432
ArCF4,model,1.0,1,637.9189594797399,5.298641145087481
ArCF4,model,1.0,1,638.2191095547774,5.290626654757571
ArCF4,model,1.0,1,638.519259629815,5.282326850184548
ArCF4,model,1.0,1,638.8194097048524,5.273743112865139
ArCF4,model,1.0,1,639.11955977989,5.26487687001173
ArCF4,model,1.0,1,639.4197098549275,5.255729594156934
ArCF4,model,1.0,1,639.719859929965,5.24630280274603
ArCF4,model,1.0,1,640.0200100050025,5.236598057717465
ArCF4,model,1.0,1,640.3201600800401,5.226616965071619
ArCF4,model,1.0,1,640.6203101550775,5.21636117442792
ArCF4,model,1.0,1,640.9204602301152,5.2058323785705305
ArCF4,model,1.0,1,641.2206103051526,5.195032312982827
ArCF4,model,1.0,1,641.5207603801902,5.183962755370689
ArCF4,model,1.0,1,641.8209104552277,5.17262552517501
ArCF4,model,1.0,1,642.1210605302651,5.16102248307341
ArCF4,model,1.0,1,642.4212106053027,5.14915553047146
ArCF4,model,1.0,1,642.7213606803402,5.137026608983588
ArCF4,model,1.0,1,643.0215107553777,5.124637699903851
ArCF4,model,1.0,1,643.3216608304152,5.111990823666751
ArCF4,model,1.0,1,643.6218109054528,5.099088039298394
ArCF4,model,1.0,1,643.9219609804902,5.085931443858078
ArCF4,model,1.0,1,644.2221110555279,5.07252317187059
ArCF4,model,1.0,1,644.5222611305653,5.05886539474949
ArCF4,model,1.0,1,644.8224112056029,5.04496032021139
ArCF4,model,1.0,1,645.1225612806404,5.03081019168173
ArCF4,model,1.0,1,645.4227113556778,5.01641728769204
ArCF4,model,1.0,1,645.7228614307154,5.0017839212690305
ArCF4,model,1.0,1,646.023011505753,4.986912439315746
ArCF4,model,1.0,1,646.3231615807904,4.9718052219849405
ArCF4,model,1.0,1,646.6233116558279,4.956464682044959
ArCF4,model,1.0,1,646.9234617308655,4.94089326423839
ArCF4,model,1.0,1,647.2236118059029,4.925093444633662
ArCF4,model,1.0,1,647.5237618809406,4.909067729969817
ArCF4,model,1.0,1,647.823911955978,4.8928186569948595
ArCF4,model,1.0,1,648.1240620310156,4.876348791797643
ArCF4,model,1.0,1,648.4242121060531,4.859660729133842
ArCF4,model,1.0,1,648.7243621810906,4.8427570917460505
ArCF4,model,1.0,1,649.0245122561281,4.825640529678307
ArCF4,model,1.0,1,649.3246623311657,4.8083137195853825
ArCF4,model,1.0,1,649.6248124062031,4.790779364036944
ArCF4,model,1.0,1,649.9249624812406,4.773040190816926
ArCF4,model,1.0,1,650.2251125562782,4.755098952218396
ArCF4,model,1.0,1,650.5252626313156,4.736958424334084
ArCF4,model,1.0,1,650.8254127063533,4.718621406342847
ArCF4,model,1.0,1,651.1255627813907,4.700090719792456
ArCF4,model,1.0,1,651.4257128564283,4.681369207878687
ArCF4,model,1.0,1,651.7258629314658,4.66245973472131
ArCF4,model,1.0,1,652.0260130065033,4.643365184636956
ArCF4,model,1.0,1,652.3261630815408,4.62408846140924
ArCF4,model,1.0,1,652.6263131565784,4.604632487556433
ArCF4,model,1.0,1,652.9264632316158,4.585000203596855
ArCF4,model,1.0,1,653.2266133066533,4.565194567312239
ArCF4,model,1.0,1,653.5267633816909,4.545218553009474
ArCF4,model,1.0,1,653.8269134567283,4.525075150780773
ArCF4,model,1.0,1,654.127063531766,4.504767365762645
ArCF4,model,1.0,1,654.4272136068034,4.484298217393994
ArCF4,model,1.0,1,654.7273636818409,4.463670738673335
ArCF4,model,1.0,1,655.0275137568785,4.4428879754157125
ArCF4,model,1.0,1,655.327663831916,4.421952985509397
ArCF4,model,1.0,1,655.6278139069535,4.400868838172494
ArCF4,model,1.0,1,655.9279639819911,4.379638613210042
ArCF4,model,1.0,1,656.2281140570285,4.3582654002715335
ArCF4,model,1.0,1,656.528264132066,4.336752298109247
ArCF4,model,1.0,1,656.8284142071036,4.3151024138376854
ArCF4,model,1.0,1,657.128564282141,4.293318862194238
ArCF4,model,1.0,1,657.4287143571787,4.271404764801356
ArCF4,model,1.0,1,657.7288644322161,4.249363249430623
ArCF4,model,1.0,1,658.0290145072536,4.227197449268636
ArCF4,model,1.0,1,658.3291645822912,4.204910502185301
ArCF4,model,1.0,1,658.6293146573287,4.182505550004589
ArCF4,model,1.0,1,658.9294647323662,4.159985737777871
ArCF4,model,1.0,1,659.2296148074038,4.137354213060378
ArCF4,model,1.0,1,659.5297648824412,4.1146141251907284
ArCF4,model,1.0,1,659.8299149574788,4.091768624573841
ArCF4,model,1.0,1,660.1300650325163,4.06882086196756
ArCF4,model,1.0,1,660.4302151075537,4.045773987773047
ArCF4,model,1.0,1,660.7303651825914,4.022631151329211
ArCF4,model,1.0,1,661.0305152576288,3.9993955002115524
ArCF4,model,1.0,1,661.3306653326663,3.976070179535289
ArCF4,model,1.0,1,661.630815407704,3.952658331263326
ArCF4,model,1.0,1,661.9309654827414,3.9291630935191497
ArCF4,model,1.0,1,662.2311155577789,3.9055875999046474
ArCF4,model,1.0,1,662.5312656328165,3.881934978823439
ArCF4,model,1.0,1,662.8314157078539,3.858208352809584
ArCF4,model,1.0,1,663.1315657828915,3.8344108378619883
ArCF4,model,1.0,1,663.431715857929,3.810545542784781
ArCF4,model,1.0,1,663.7318659329665,3.7866155685336644
ArCF4,model,1.0,1,664.0320160080041,3.762624007568523
ArCF4,model,1.0,1,664.3321660830416,3.738573943212596
ArCF4,model,1.0,1,664.632316158079,3.7144684490180326
ArCF4,model,1.0,1,664.9324662331167,3.690310588138402
ArCF4,model,1.0,1,665.2326163081541,3.6661034127081544
ArCF4,model,1.0,1,665.5327663831916,3.6418499632290158
ArCF4,model,1.0,1,665.8329164582292,3.617553267963871
ArCF4,model,1.0,1,666.1330665332666,3.593216342337936
ArCF4,model,1.0,1,666.4332166083042,3.5688421883475314
ArCF4,model,1.0,1,666.7333666833417,3.5444337939766513
ArCF4,model,1.0,1,667.0335167583792,3.519994132621329
ArCF4,model,1.0,1,667.3336668334168,3.4955261625220113
ArCF4,model,1.0,1,667.6338169084543,3.471032826204214
ArCF4,model,1.0,1,667.9339669834917,3.4465170499272384
ArCF4,model,1.0,1,668.2341170585294,3.4219817431414765
ArCF4,model,1.0,1,668.5342671335668,3.3974297979542465
ArCF4,model,1.0,1,668.8344172086043,3.3728640886041137
ArCF4,model,1.0,1,669.1345672836419,3.348287470944181
ArCF4,model,1.0,1,669.4347173586793,3.32370278193415
ArCF4,model,1.0,1,669.7348674337169,3.2991128391413507
ArCF4,model,1.0,1,670.0350175087544,3.274520440250958
ArCF4,model,1.0,1,670.3351675837919,3.2499283625853086
ArCF4,model,1.0,1,670.6353176588294,3.2253393626324964
ArCF4,model,1.0,1,670.935467733867,3.2007561755844223
ArCF4,model,1.0,1,671.2356178089044,3.1761815148842176
ArCF4,model,1.0,1,671.5357678839421,3.151618071783191
ArCF4,model,1.0,1,671.8359179589795,3.1270685149075277
ArCF4,model,1.0,1,672.1360680340171,3.1025354898344473
ArCF4,model,1.0,1,672.4362181090546,3.078021618678331
ArCF4,model,1.0,1,672.736368184092,3.053529499686546
ArCF4,model,1.0,1,673.0365182591296,3.029061706845129
ArCF4,model,1.0,1,673.3366683341671,3.0046207894945076
ArCF4,model,1.0,1,673.6368184092046,2.9802092719550948
ArCF4,model,1.0,1,673.9369684842421,2.955829653162927
ArCF4,model,1.0,1,674.2371185592797,2.9314844063154406
ArCF4,model,1.0,1,674.5372686343171,2.9071759785272753
ArCF4,model,1.0,1,674.8374187093548,2.882906790496202
ArCF4,model,1.0,1,675.1375687843922,2.858679236179366
ArCF4,model,1.0,1,675.4377188594298,2.8344956824794756
ArCF4,model,1.0,1,675.7378689344673,2.8103584689414496
ArCF4,model,1.0,1,676.0380190095048,2.7862699074591606
ArCF4,model,1.0,1,676.3381690845423,2.7622322819924325
ArCF4,model,1.0,1,676.6383191595799,2.738247848294435
ArCF4,model,1.0,1,676.9384692346173,2.7143188336493314
ArCF4,model,1.0,1,677.2386193096548,2.6904474366204316
ArCF4,model,1.0,1,677.5387693846924,2.6666358268092347
ArCF4,model,1.0,1,677.8389194597298,2.6428861446258787
ArCF4,model,1.0,1,678.1390695347675,2.619200501072603
ArCF4,model,1.0,1,678.4392196098049,2.595580977543645
ArCF4,model,1.0,1,678.7393696848425,2.572029625648149
ArCF4,model,1.0,1,679.03951975988,2.5485484670710417
ArCF4,model,1.0,1,679.3396698349175,2.5251394935011175
ArCF4,model,1.0,1,679.639819909955,2.501804666685995
ArCF4,model,1.0,1,679.9399699849926,2.478545918731543
ArCF4,model,1.0,1,680.24012006003,2.4553651528734513
ArCF4,model,1.0,1,680.5402701350675,2.43226424515497
ArCF4,model,1.0,1,680.8404202101051,2.4092450478222105
ArCF4,model,1.0,1,681.1405702851425,2.386309395926081
ArCF4,model,1.0,1,681.4407203601802,2.363459119813298
ArCF4,model,1.0,1,681.7408704352176,2.340696068246609
ArCF4,model,1.0,1,682.0410205102552,2.3180221503679896
ArCF4,model,1.0,1,682.3411705852927,2.295439410458809
ArCF4,model,1.0,1,682.6413206603302,2.2729501587212555
ArCF4,model,1.0,1,682.9414707353677,2.2505571959346304
ArCF4,model,1.0,1,683.2416208104053,2.2282641923643776
ArCF4,model,1.0,1,683.5417708854427,2.2060763150968388
ArCF4,model,1.0,1,683.8419209604803,2.184001247301943
ArCF4,model,1.0,1,684.1420710355178,2.162050812818991
ArCF4,model,1.0,1,684.4422211105552,2.1402435153125587
ArCF4,model,1.0,1,684.7423711855929,2.1186084279755195
ArCF4,model,1.0,1,685.0425212606303,2.097191030368142
ArCF4,model,1.0,1,685.3426713356679,2.076061782393073
ArCF4,model,1.0,1,685.6428214107054,2.0553284434883743
ArCF4,model,1.0,1,685.9429714857429,2.0351533690651857
ArCF4,model,1.0,1,686.2431215607804,2.0157772126158053
ArCF4,model,1.0,1,686.543271635818,1.9975505792737556
ArCF4,model,1.0,1,686.8434217108554,1.9809751434376515
ArCF4,model,1.0,1,687.143571785893,1.9667554691234201
ArCF4,model,1.0,1,687.4437218609305,1.955862154041834
ArCF4,model,1.0,1,687.743871935968,1.9496058539792755
ArCF4,model,1.0,1,688.0440220110056,1.9497201499260062
ArCF4,model,1.0,1,688.344172086043,1.958449061150214
ArCF4,model,1.0,1,688.6443221610806,1.9786323279125575
ArCF4,model,1.0,1,688.9444722361181,2.0137785461198154
ArCF4,model,1.0,1,689.2446223111556,2.068113131439355
ArCF4,model,1.0,1,689.5447723861931,2.146585371648167
ArCF4,model,1.0,1,689.8449224612307,2.254817078474105
ArCF4,model,1.0,1,690.1450725362681,2.3989752454603575
ArCF4,model,1.0,1,690.4452226113057,2.5855533264108947
ArCF4,model,1.0,1,690.7453726863432,2.8210508147568905
ArCF4,model,1.0,1,691.0455227613807,3.1115490015055585
ArCF4,model,1.0,1,691.3456728364183,3.4621919743637806
ArCF4,model,1.0,1,691.6458229114558,3.87659541583567
ArCF4,model,1.0,1,691.9459729864933,4.356220302684438
ArCF4,model,1.0,1,692.2461230615309,4.899762405404609
ArCF4,model,1.0,1,692.5462731365683,5.502619362963338
ArCF4,model,1.0,1,692.8464232116058,6.156502798668117
ArCF4,model,1.0,1,693.1465732866434,6.8492614540795245
ArCF4,model,1.0,1,693.4467233616808,7.564971332748325
ArCF4,model,1.0,1,693.7468734367184,8.284330091759369
ArCF4,model,1.0,1,694.0470235117559,8.985366417747333
ArCF4,model,1.0,1,694.3471735867934,9.64444324879022
ArCF4,model,1.0,1,694.647323661831,10.237500003457681
ArCF4,model,1.0,1,694.9474737368685,10.741447761882405
ArCF4,model,1.0,1,695.247623811906,11.13560707019593
ArCF4,model,1.0,1,695.5477738869436,11.403064609698564
ArCF4,model,1.0,1,695.847923961981,11.531825043421298
ArCF4,model,1.0,1,696.1480740370185,11.515648811983324
ArCF4,model,1.0,1,696.4482241120561,11.354494355285537
ArCF4,model,1.0,1,696.7483741870935,11.05452109152015
ArCF4,model,1.0,1,697.0485242621311,10.627652857928462
ArCF4,model,1.0,1,697.3486743371686,10.090744928224858
ArCF4,model,1.0,1,697.6488244122061,9.464435683328555
ArCF4,model,1.0,1,697.9489744872437,8.771791876389702
ArCF4,model,1.0,1,698.2491245622812,8.03687108106066
ArCF4,model,1.0,1,698.5492746373187,7.283325173586525
ArCF4,model,1.0,1,698.8494247123563,6.533155435346254
ArCF4,model,1.0,1,699.1495747873937,5.805705709882892
ArCF4,model,1.0,1,699.4497248624313,5.116948895748502
ArCF4,model,1.0,1,699.7498749374688,4.479088360065878
ArCF4,model,1.0,1,700.0500250125062,3.9004639325109776
ArCF4,model,1.0,1,700.3501750875438,3.3857255479291126
ArCF4,model,1.0,1,700.6503251625813,2.9362187389503407
ArCF4,model,1.0,1,700.9504752376188,2.5505160770256508
ArCF4,model,1.0,1,701.2506253126564,2.2250270648027044
ArCF4,model,1.0,1,701.5507753876939,1.9546245896940144
ArCF4,model,1.0,1,701.8509254627314,1.7332368706751982
ArCF4,model,1.0,1,702.151075537769,1.5543676025499766
ArCF4,model,1.0,1,702.4512256128064,1.4115215494025852
ArCF4,model,1.0,1,702.751375687844,1.2985263577533075
ArCF4,model,1.0,1,703.0515257628815,1.2097525813996421
ArCF4,model,1.0,1,703.351675837919,1.1402421491047336
ArCF4,model,1.0,1,703.6518259129565,1.0857606128050425
ArCF4,model,1.0,1,703.951975987994,1.0427907569891441
ArCF4,model,1.0,1,704.2521260630315,1.0084850717292948
ArCF4,model,1.0,1,704.5522761380691,0.9805928617082122
ArCF4,model,1.0,1,704.8524262131066,0.9573750536724684
ArCF4,model,1.0,1,705.1525762881441,0.9375166618253963
ArCF4,model,1.0,1,705.4527263631817,0.9200438261359213
ArCF4,model,1.0,1,705.7528764382191,0.9042496528814677
ArCF4,model,1.0,1,706.0530265132567,0.8896309200493362
ArCF4,model,1.0,1,706.3531765882942,0.8758361086442952
ArCF4,model,1.0,1,706.6533266633317,0.86262414994155
ArCF4,model,1.0,1,706.9534767383692,0.8498326557591325
ArCF4,model,1.0,1,707.2536268134068,0.8373541209876373
ArCF4,model,1.0,1,707.5537768884442,0.8251185518664158
ArCF4,model,1.0,1,707.8539269634819,0.8130810893592602
ArCF4,model,1.0,1,708.1540770385193,0.8012133927095905
ArCF4,model,1.0,1,708.4542271135568,0.7894977720892584
ArCF4,model,1.0,1,708.7543771885944,0.7779232775671451
ArCF4,model,1.0,1,709.0545272636318,0.76648314543654
ArCF4,model,1.0,1,709.3546773386694,0.7551731640089692
ArCF4,model,1.0,1,709.6548274137069,0.7439906481503451
ArCF4,model,1.0,1,709.9549774887444,0.7329338080691792
ArCF4,model,1.0,1,710.2551275637819,0.7220013680707493
ArCF4,model,1.0,1,710.5552776388195,0.7111923405605995
ArCF4,model,1.0,1,710.8554277138569,0.7005058945550368
ArCF4,model,1.0,1,711.1555777888946,0.6899412806101524
ArCF4,model,1.0,1,711.455727863932,0.6794977888030943
ArCF4,model,1.0,1,711.7558779389695,0.6691747257399371
ArCF4,model,1.0,1,712.0560280140071,0.6589714023634091
ArCF4,model,1.0,1,712.3561780890445,0.6488871278690512
ArCF4,model,1.0,1,712.6563281640821,0.6389212071765238
ArCF4,model,1.0,1,712.9564782391196,0.6290729407160799
ArCF4,model,1.0,1,713.2566283141571,0.6193416261582996
ArCF4,model,1.0,1,713.5567783891946,0.6097265623965701
ArCF4,model,1.0,1,713.8569284642322,0.6002270567774673
ArCF4,model,1.0,1,714.1570785392697,0.5908424374264426
ArCF4,model,1.0,1,714.4572286143072,0.5815720736950011
ArCF4,model,1.0,1,714.7573786893447,0.5724154094337269
ArCF4,model,1.0,1,715.0575287643823,0.5633720161662729
ArCF4,model,1.0,1,715.3576788394198,0.5544416765080509
ArCF4,model,1.0,1,715.6578289144572,0.5456245125356438
ArCF4,model,1.0,1,715.9579789894948,0.536921179408667
ArCF4,model,1.0,1,716.2581290645323,0.5283331513886463
ArCF4,model,1.0,1,716.5582791395698,0.5198631352746333
ArCF4,model,1.0,1,716.8584292146073,0.5115156546124533
ArCF4,model,1.0,1,717.1585792896449,0.5032978557623274
ArCF4,model,1.0,1,717.4587293646824,0.4952205923191381
ArCF4,model,1.0,1,717.7588794397199,0.4872998450324358
ArCF4,model,1.0,1,718.0590295147574,0.4795585271065187
ArCF4,model,1.0,1,718.359179589795,0.4720287058568505
ArCF4,model,1.0,1,718.6593296648325,0.4647542372769568
ArCF4,model,1.0,1,718.95947973987,0.4577937567541969
ArCF4,model,1.0,1,719.2596298149075,0.4512238950381843
ArCF4,model,1.0,1,719.559779889945,0.44514249430909014
ArCF4,model,1.0,1,719.8599299649825,0.4396714893818381
ArCF4,model,1.0,1,720.16008004002,0.4349590032433157
ArCF4,model,1.0,1,720.4602301150576,0.431180099340607
ArCF4,model,1.0,1,720.7603801900951,0.4285355557136247
ArCF4,model,1.0,1,721.0605302651326,0.4272480024481374
ArCF4,model,1.0,1,721.3606803401701,0.4275548192701585
ArCF4,model,1.0,1,721.6608304152077,0.4296973464352829
ArCF4,model,1.0,1,721.9609804902451,0.43390623293145925
ArCF4,model,1.0,1,722.2611305652827,0.4403831309440325
ArCF4,model,1.0,1,722.5612806403202,0.44927942531162823
ArCF4,model,1.0,1,722.8614307153578,0.46067322069376604
ArCF4,model,1.0,1,723.1615807903952,0.4745463359418563
ArCF4,model,1.0,1,723.4617308654327,0.4907634972797783
ArCF4,model,1.0,1,723.7618809404703,0.5090561950998724
ArCF4,model,1.0,1,724.0620310155078,0.5290136952393975
ArCF4,model,1.0,1,724.3621810905453,0.5500834171709369
ArCF4,model,1.0,1,724.6623311655828,0.5715822864440809
ArCF4,model,1.0,1,724.9624812406204,0.5927197607246508
ArCF4,model,1.0,1,725.2626313156578,0.6126320920038278
