mixture,kind,concentration_percent,pressure_bar,wavelength_nm,intensity_ph_MeV_nm,scale_to_model_max
ArN2,model,100.0,1,342.2711355677839,1.974069233040331,1.0
ArN2,model,100.0,1,342.52126063031517,1.7414670991207795,1.0
ArN2,model,100.0,1,342.7713856928464,1.533398401885659,1.0
ArN2,model,100.0,1,343.0215107553777,1.3490594178559014,1.0
ArN2,model,100.0,1,343.271635817909,1.1875648191533457,1.0
ArN2,model,100.0,1,343.52176088044024,1.0479889857147537,1.0
ArN2,model,100.0,1,343.7718859429715,0.9294039688898089,1.0
ArN2,model,100.0,1,344.02201100550275,0.8309134980448907,1.0
ArN2,model,100.0,1,344.272136068034,0.7516825562884587,1.0
ArN2,model,100.0,1,344.5222611305653,0.6909621749010941,1.0
ArN2,model,100.0,1,344.77238619309657,0.6481092064360926,1.0
ArN2,model,100.0,1,345.0225112556278,0.6226009330500941,1.0
ArN2,model,100.0,1,345.2726363181591,0.6140444499511185,1.0
ArN2,model,100.0,1,345.5227613806903,0.6221808354799965,1.0
ArN2,model,100.0,1,345.77288644322164,0.6468841816523127,1.0
ArN2,model,100.0,1,346.0230115057529,0.6881556149030226,1.0
ArN2,model,100.0,1,346.27313656828414,0.7461124894718164,1.0
ArN2,model,100.0,1,346.5232616308154,0.8209729884793002,1.0
ArN2,model,100.0,1,346.77338669334665,0.913036423084873,1.0
ArN2,model,100.0,1,347.02351175587796,1.0226595804156762,1.0
ArN2,model,100.0,1,347.2736368184092,1.1502295376388023,1.0
ArN2,model,100.0,1,347.52376188094047,1.2961334330687893,1.0
ArN2,model,100.0,1,347.7738869434717,1.4607257649231662,1.0
ArN2,model,100.0,1,348.024012006003,1.6442938724978613,1.0
ArN2,model,100.0,1,348.2741370685343,1.8470223402575936,1.0
ArN2,model,100.0,1,348.52426213106554,2.0689571487480722,1.0
ArN2,model,100.0,1,348.7743871935968,2.3099704726241583,1.0
ArN2,model,100.0,1,349.02451225612805,2.569727090133518,1.0
ArN2,model,100.0,1,349.2746373186593,2.8476534144834638,1.0
ArN2,model,100.0,1,349.5247623811906,3.1429101800516857,1.0
ArN2,model,100.0,1,349.77488744372187,3.4543698101838194,1.0
ArN2,model,100.0,1,350.0250125062531,3.7805994539204257,1.0
ArN2,model,100.0,1,350.2751375687844,4.119850603100669,1.0
ArN2,model,100.0,1,350.5252626313157,4.470056087052756,1.0
ArN2,model,100.0,1,350.77538769384694,4.828835089356511,1.0
ArN2,model,100.0,1,351.0255127563782,5.193506641733382,1.0
ArN2,model,100.0,1,351.27563781890944,5.561111827753472,1.0
ArN2,model,100.0,1,351.52576288144076,5.928444679531279,1.0
ArN2,model,100.0,1,351.775887943972,6.292091481537323,1.0
ArN2,model,100.0,1,352.02601300650326,6.648477916348877,1.0
ArN2,model,100.0,1,352.2761380690345,6.993923208111729,1.0
ArN2,model,100.0,1,352.52626313156577,7.324700152032923,1.0
ArN2,model,100.0,1,352.7763881940971,7.637099673981923,1.0
ArN2,model,100.0,1,353.02651325662833,7.927498354579905,1.0
ArN2,model,100.0,1,353.2766383191596,8.192427187444952,1.0
ArN2,model,100.0,1,353.52676338169084,8.428639730504521,1.0
ArN2,model,100.0,1,353.7768884442221,8.633177759475267,1.0
ArN2,model,100.0,1,354.0270135067534,8.803432548277874,1.0
ArN2,model,100.0,1,354.27713856928466,8.937199984082694,1.0
ArN2,model,100.0,1,354.5272636318159,9.032727873688572,1.0
ArN2,model,100.0,1,354.77738869434717,9.088754008843686,1.0
ArN2,model,100.0,1,355.0275137568784,9.104533823882196,1.0
ArN2,model,100.0,1,355.27763881940973,9.079856790032984,1.0
ArN2,model,100.0,1,355.527763881941,9.015051035160926,1.0
ArN2,model,100.0,1,355.77788894447224,8.910976042109434,1.0
ArN2,model,100.0,1,356.0280140070035,8.769003648836149,1.0
ArN2,model,100.0,1,356.27813906953475,8.590987934500005,1.0
ArN2,model,100.0,1,356.52826413206606,8.37922491333129,1.0
ArN2,model,100.0,1,356.7783891945973,8.13640325938004,1.0
ArN2,model,100.0,1,357.02851425712856,7.865547538718296,1.0
ArN2,model,100.0,1,357.2786393196598,7.56995562226992,1.0
ArN2,model,100.0,1,357.52876438219107,7.25313208571536,1.0
ArN2,model,100.0,1,357.7788894447224,6.918719469354779,1.0
ArN2,model,100.0,1,358.02901450725363,6.570429269896046,1.0
ArN2,model,100.0,1,358.2791395697849,6.211974470291381,1.0
ArN2,model,100.0,1,358.52926463231614,5.847005288132289,1.0
ArN2,model,100.0,1,358.77938969484745,5.479049645234496,1.0
ArN2,model,100.0,1,359.0295147573787,5.111459640339031,1.0
ArN2,model,100.0,1,359.27963981990996,4.747365054110031,1.0
ArN2,model,100.0,1,359.5297648824412,4.389634642420383,1.0
ArN2,model,100.0,1,359.77988994497247,4.040845692057402,1.0
ArN2,model,100.0,1,360.0300150075038,3.703262033881383,1.0
ArN2,model,100.0,1,360.28014007003503,3.378820442662335,1.0
ArN2,model,100.0,1,360.5302651325663,3.069125109531438,1.0
ArN2,model,100.0,1,360.78039019509754,2.7754496597973537,1.0
ArN2,model,100.0,1,361.03051525762885,2.498746011486636,1.0
ArN2,model,100.0,1,361.2806403201601,2.2396592320960322,1.0
ArN2,model,100.0,1,361.53076538269136,1.9985474544042563,1.0
ArN2,model,100.0,1,361.7808904452226,1.7755058566131576,1.0
ArN2,model,100.0,1,362.03101550775386,1.5703936956750941,1.0
ArN2,model,100.0,1,362.2811405702852,1.3828634020704347,1.0
ArN2,model,100.0,1,362.5312656328164,1.2123907950073447,1.0
ArN2,model,100.0,1,362.7813906953477,1.058305553675492,1.0
ArN2,model,100.0,1,363.03151575787894,0.9198211769456126,1.0
ArN2,model,100.0,1,363.2816408204102,0.7960637747268833,1.0
ArN2,model,100.0,1,363.5317658829415,0.686099153154289,1.0
ArN2,model,100.0,1,363.78189094547275,0.588957777313796,1.0
ArN2,model,100.0,1,364.032016008004,0.5036573143312523,1.0
ArN2,model,100.0,1,364.28214107053526,0.429222572078363,1.0
ArN2,model,100.0,1,364.5322661330665,0.36470275102349925,1.0
ArN2,model,100.0,1,364.7823911955978,0.3091860162816882,1.0
ArN2,model,100.0,1,365.0325162581291,0.26181147195660354,1.0
ArN2,model,100.0,1,365.28264132066033,0.2217786794992839,1.0
ArN2,model,100.0,1,365.5327663831916,0.18835490586260314,1.0
ArN2,model,100.0,1,365.78289144572284,0.16088031618658225,1.0
ArN2,model,100.0,1,366.03301650825415,0.13877134063423346,1.0
ArN2,model,100.0,1,366.2831415707854,0.12152244726489558,1.0
ArN2,model,100.0,1,366.53326663331666,0.10870654425376648,1.0
ArN2,model,100.0,1,366.7833916958479,0.09997421732351722,1.0
ArN2,model,100.0,1,367.03351675837916,0.0950519840384289,1.0
ArN2,model,100.0,1,367.2836418209105,0.09373971774387091,1.0
ArN2,model,100.0,1,367.53376688344173,0.09590736248939088,1.0
ArN2,model,100.0,1,367.783891945973,0.10149102822581467,1.0
ArN2,model,100.0,1,368.0340170085043,0.11048852474026534,1.0
ArN2,model,100.0,1,368.2841420710355,0.12295436482760128,1.0
ArN2,model,100.0,1,368.5342671335668,0.13899424351880799,1.0
ArN2,model,100.0,1,368.78439219609805,0.1587589819857899,1.0
ArN2,model,100.0,1,369.0345172586293,0.1824379129527739,1.0
ArN2,model,100.0,1,369.2846423211606,0.21025167972834952,1.0
ArN2,model,100.0,1,369.5347673836919,0.24244442370494693,1.0
ArN2,model,100.0,1,369.7848924462231,0.27927534542848037,1.0
ArN2,model,100.0,1,370.0350175087544,0.3210096418836016,1.0
ArN2,model,100.0,1,370.28514257128563,0.36790884691650705,1.0
ArN2,model,100.0,1,370.53526763381694,0.420220631855257,1.0
ArN2,model,100.0,1,370.7853926963482,0.4781681582059509,1.0
ArN2,model,100.0,1,371.03551775887945,0.5419391123293208,1.0
ArN2,model,100.0,1,371.2856428214107,0.6116745915028886,1.0
ArN2,model,100.0,1,371.53576788394196,0.6874580498041327,1.0
ArN2,model,100.0,1,371.78589294647327,0.7693045487101866,1.0
ArN2,model,100.0,1,372.0360180090045,0.8571505890257705,1.0
ArN2,model,100.0,1,372.2861430715358,0.9508448255630384,1.0
ArN2,model,100.0,1,372.53626813406703,1.050139981857293,1.0
ArN2,model,100.0,1,372.7863931965983,1.1546862872895232,1.0
ArN2,model,100.0,1,373.0365182591296,1.2640267518052624,1.0
ArN2,model,100.0,1,373.28664332166085,1.377594572913564,1.0
ArN2,model,100.0,1,373.5367683841921,1.4947129352922206,1.0
ArN2,model,100.0,1,373.78689344672335,1.614597415190479,1.0
ArN2,model,100.0,1,374.0370185092546,1.7363611406440562,1.0
ArN2,model,100.0,1,374.2871435717859,1.8590227857055894,1.0
ArN2,model,100.0,1,374.5372686343172,1.981517394521615,1.0
ArN2,model,100.0,1,374.7873936968484,2.1027099418417543,1.0
ArN2,model,100.0,1,375.0375187593797,2.221411443638046,1.0
ArN2,model,100.0,1,375.28764382191093,2.336397338563162,1.0
ArN2,model,100.0,1,375.53776888444224,2.446427771850389,1.0
ArN2,model,100.0,1,375.7878939469735,2.55026933189977,1.0
ArN2,model,100.0,1,376.03801900950475,2.6467177200266683,1.0
ArN2,model,100.0,1,376.288144072036,2.7346207791760446,1.0
ArN2,model,100.0,1,376.53826913456726,2.812901270829834,1.0
ArN2,model,100.0,1,376.78839419709857,2.8805787731703467,1.0
ArN2,model,100.0,1,377.0385192596298,2.9367900793029307,1.0
ArN2,model,100.0,1,377.2886443221611,2.980807502544806,1.0
ArN2,model,100.0,1,377.5387693846924,3.012054546019444,1.0
ArN2,model,100.0,1,377.7888944472236,3.0301184646243247,1.0
ArN2,model,100.0,1,378.0390195097549,3.034759336471325,1.0
ArN2,model,100.0,1,378.28914457228615,3.0259153648833728,1.0
ArN2,model,100.0,1,378.5392696348174,3.0037042470030473,1.0
ArN2,model,100.0,1,378.7893946973487,2.968420566531479,1.0
ArN2,model,100.0,1,379.03951975987997,2.9205292912594447,1.0
ArN2,model,100.0,1,379.2896448224112,2.8606555759826624,1.0
ArN2,model,100.0,1,379.5397698849425,2.7895711833729626,1.0
ArN2,model,100.0,1,379.7898949474737,2.7081779350512294,1.0
ArN2,model,100.0,1,380.04002001000504,2.6174886887142637,1.0
ArN2,model,100.0,1,380.2901450725363,2.5186064017062644,1.0
ArN2,model,100.0,1,380.54027013506754,2.412701884790627,1.0
ArN2,model,100.0,1,380.7903951975988,2.3009908709409137,1.0
ArN2,model,100.0,1,381.04052026013005,2.184711022601341,1.0
ArN2,model,100.0,1,381.29064532266136,2.0650994779203886,1.0
ArN2,model,100.0,1,381.5407703851926,1.94337149368787,1.0
ArN2,model,100.0,1,381.79089544772387,1.8207006826427417,1.0
ArN2,model,100.0,1,382.0410205102551,1.6982012686334549,1.0
ArN2,model,100.0,1,382.2911455727864,1.5769126984153232,1.0
ArN2,model,100.0,1,382.5412706353177,1.457786857531909,1.0
ArN2,model,100.0,1,382.79139569784894,1.3416780436736837,1.0
ArN2,model,100.0,1,383.0415207603802,1.2293357579327637,1.0
ArN2,model,100.0,1,383.29164582291145,1.1214002859750067,1.0
ArN2,model,100.0,1,383.5417708854427,1.0184009603794584,1.0
ArN2,model,100.0,1,383.791895947974,0.9207569247533257,1.0
ArN2,model,100.0,1,384.04202101050527,0.8287801615892105,1.0
ArN2,model,100.0,1,384.2921460730365,0.7426805004008734,1.0
ArN2,model,100.0,1,384.5422711355678,0.6625722910039442,1.0
ArN2,model,100.0,1,384.792396198099,0.5884824088157765,1.0
ArN2,model,100.0,1,385.04252126063034,0.5203592540906764,1.0
ArN2,model,100.0,1,385.2926463231616,0.4580824139541786,1.0
ArN2,model,100.0,1,385.54277138569284,0.4014726734456101,1.0
ArN2,model,100.0,1,385.7928964482241,0.3503020877440381,1.0
ArN2,model,100.0,1,386.04302151075535,0.30430386039752827,1.0
ArN2,model,100.0,1,386.29314657328666,0.263181809707818,1.0
ArN2,model,100.0,1,386.5432716358179,0.22661924548958204,1.0
ArN2,model,100.0,1,386.79339669834917,0.19428711939976603,1.0
ArN2,model,100.0,1,387.0435217608805,0.16585135228395836,1.0
ArN2,model,100.0,1,387.2936468234117,0.1409792801172655,1.0
ArN2,model,100.0,1,387.543771885943,0.11934519500162104,1.0
ArN2,model,100.0,1,387.79389694847424,0.10063498847542418,1.0
ArN2,model,100.0,1,388.0440220110055,0.08454993052748845,1.0
ArN2,model,100.0,1,388.2941470735368,0.07080963888242117,1.0
ArN2,model,100.0,1,388.54427213606806,0.059154309266471056,1.0
ArN2,model,100.0,1,388.7943971985993,0.04934628860247159,1.0
ArN2,model,100.0,1,389.04452226113057,0.04117107971060396,1.0
ArN2,model,100.0,1,389.2946473236618,0.03443786852110049,1.0
ArN2,model,100.0,1,389.54477238619313,0.028979663532014623,1.0
ArN2,model,100.0,1,389.7948974487244,0.024653132812973596,1.0
ArN2,model,100.0,1,390.04502251125564,0.02133821682473481,1.0
ArN2,model,100.0,1,390.2951475737869,0.018937586246601853,1.0
ArN2,model,100.0,1,390.54527263631815,0.01737600340466976,1.0
ArN2,model,100.0,1,390.79539769884946,0.016599634260185413,1.0
ArN2,model,100.0,1,391.0455227613807,0.01657534569027127,1.0
ArN2,model,100.0,1,391.29564782391196,0.017290010367889182,1.0
ArN2,model,100.0,1,391.5457728864432,0.018749829275865233,1.0
ArN2,model,100.0,1,391.79589794897447,0.02097967008539059,1.0
ArN2,model,100.0,1,392.0460230115058,0.024022408577470823,1.0
ArN2,model,100.0,1,392.29614807403703,0.027938250249694572,1.0
ArN2,model,100.0,1,392.5462731365683,0.032804000479846586,1.0
ArN2,model,100.0,1,392.79639819909954,0.03871224435308909,1.0
ArN2,model,100.0,1,393.0465232616308,0.04577039173578681,1.0
ArN2,model,100.0,1,393.2966483241621,0.0540995396249324,1.0
ArN2,model,100.0,1,393.54677338669336,0.06383310243490208,1.0
ArN2,model,100.0,1,393.7968984492246,0.07511516190075694,1.0
ArN2,model,100.0,1,394.04702351175587,0.08809849184546725,1.0
ArN2,model,100.0,1,394.2971485742871,0.10294221929692722,1.0
ArN2,model,100.0,1,394.54727363681843,0.11980909240466459,1.0
ArN2,model,100.0,1,394.7973986993497,0.13886233726922562,1.0
ArN2,model,100.0,1,395.04752376188094,0.16026210003304442,1.0
ArN2,model,100.0,1,395.2976488244122,0.1841614871482397,1.0
ArN2,model,100.0,1,395.54777388694345,0.21070223526597698,1.0
ArN2,model,100.0,1,395.79789894947476,0.24001006218111196,1.0
ArN2,model,100.0,1,396.048024012006,0.27218977107978065,1.0
ArN2,model,100.0,1,396.29814907453726,0.30732020121674253,1.0
ArN2,model,100.0,1,396.5482741370686,0.3454491382261285,1.0
ArN2,model,100.0,1,396.7983991995998,0.38658831559699064,1.0
ArN2,model,100.0,1,397.0485242621311,0.43070865443044687,1.0
ArN2,model,100.0,1,397.29864932466234,0.47773590044351044,1.0
ArN2,model,100.0,1,397.5487743871936,0.5275468243500628,1.0
ArN2,model,100.0,1,397.7988994497249,0.5799661533858124,1.0
ArN2,model,100.0,1,398.04902451225615,0.6347643971636295,1.0
ArN2,model,100.0,1,398.2991495747874,0.691656719769762,1.0
ArN2,model,100.0,1,398.54927463731866,0.7503029918176041,1.0
ArN2,model,100.0,1,398.7993996998499,0.8103091311396744,1.0
ArN2,model,100.0,1,399.0495247623812,0.871229809314948,1.0
ArN2,model,100.0,1,399.2996498249125,0.9325725640278122,1.0
ArN2,model,100.0,1,399.54977488744373,0.9938033153927119,1.0
ArN2,model,100.0,1,399.799899949975,1.054353239211778,1.0
ArN2,model,100.0,1,400.05002501250624,1.1136269032791857,1.0
ArN2,model,100.0,1,400.30015007503755,1.1710115261170455,1.0
ArN2,model,100.0,1,400.5502751375688,1.2258871728576992,1.0
ArN2,model,100.0,1,400.80040020010006,1.2776376623414922,1.0
ArN2,model,100.0,1,401.0505252626313,1.3256619247771,1.0
ArN2,model,100.0,1,401.30065032516256,1.3693855222525884,1.0
ArN2,model,100.0,1,401.5507753876939,1.4082720264674522,1.0
ArN2,model,100.0,1,401.80090045022513,1.4418339404151912,1.0
ArN2,model,100.0,1,402.0510255127564,1.4696428541019084,1.0
ArN2,model,100.0,1,402.30115057528764,1.4913385389900828,1.0
ArN2,model,100.0,1,402.5512756378189,1.5066367114643355,1.0
ArN2,model,100.0,1,402.8014007003502,1.5153352314820365,1.0
ArN2,model,100.0,1,403.05152576288145,1.5173185474762156,1.0
ArN2,model,100.0,1,403.3016508254127,1.5125602508742793,1.0
ArN2,model,100.0,1,403.55177588794396,1.501123661283546,1.0
ArN2,model,100.0,1,403.8019009504752,1.483160424214305,1.0
ArN2,model,100.0,1,404.0520260130065,1.4589071647513554,1.0
ArN2,model,100.0,1,404.3021510755378,1.4286803003998376,1.0
ArN2,model,100.0,1,404.55227613806903,1.3928691720576576,1.0
ArN2,model,100.0,1,404.80240120060034,1.351927701540444,1.0
ArN2,model,100.0,1,405.05252626313154,1.3063648254402687,1.0
ArN2,model,100.0,1,405.30265132566285,1.2567339868575775,1.0
ArN2,model,100.0,1,405.5527763881941,1.2036219876784895,1.0
ArN2,model,100.0,1,405.80290145072536,1.1476375140342179,1.0
ArN2,model,100.0,1,406.05302651325667,1.0893996463404862,1.0
ArN2,model,100.0,1,406.3031515757879,1.0295266533177985,1.0
ArN2,model,100.0,1,406.5532766383192,0.9686253475380856,1.0
ArN2,model,100.0,1,406.80340170085043,0.9072812496150928,1.0
ArN2,model,100.0,1,407.0535267633817,0.8460497707495735,1.0
ArN2,model,100.0,1,407.303651825913,0.7854485807727366,1.0
ArN2,model,100.0,1,407.55377688844425,0.7259512830389859,1.0
ArN2,model,100.0,1,407.8039019509755,0.6679824704631271,1.0
ArN2,model,100.0,1,408.05402701350675,0.6119141905705213,1.0
ArN2,model,100.0,1,408.304152076038,0.5580638033670239,1.0
ArN2,model,100.0,1,408.5542771385693,0.5066931756535802,1.0
ArN2,model,100.0,1,408.8044022011006,0.4580091203409881,1.0
ArN2,model,100.0,1,409.0545272636318,0.41216496028293415,1.0
ArN2,model,100.0,1,409.3046523261631,0.3692630737281287,1.0
ArN2,model,100.0,1,409.55477738869433,0.3293582629504109,1.0
ArN2,model,100.0,1,409.80490245122564,0.2924617788942109,1.0
ArN2,model,100.0,1,410.0550275137569,0.2585458324335407,1.0
ArN2,model,100.0,1,410.30515257628815,0.22754842651051616,1.0
ArN2,model,100.0,1,410.5552776388194,0.19937835223224912,1.0
ArN2,model,100.0,1,410.80540270135066,0.17392020506660227,1.0
ArN2,model,100.0,1,411.05552776388197,0.15103929361664825,1.0
ArN2,model,100.0,1,411.3056528264132,0.13058633207415463,1.0
ArN2,model,100.0,1,411.5557778889445,0.11240182738260782,1.0
ArN2,model,100.0,1,411.80590295147573,0.09632009247472802,1.0
ArN2,model,100.0,1,412.056028014007,0.08217283688022019,1.0
ArN2,model,100.0,1,412.3061530765383,0.06979230484251793,1.0
ArN2,model,100.0,1,412.55627813906955,0.05901394829040555,1.0
ArN2,model,100.0,1,412.8064032016008,0.04967863717716267,1.0
ArN2,model,100.0,1,413.05652826413206,0.04163442256301209,1.0
ArN2,model,100.0,1,413.3066533266633,0.03473787824502864,1.0
ArN2,model,100.0,1,413.5567783891946,0.02885505472065804,1.0
ArN2,model,100.0,1,413.8069034517259,0.023862084895696876,1.0
ArN2,model,100.0,1,414.0570285142571,0.019645484385923024,1.0
ArN2,model,100.0,1,414.30715357678844,0.016102190745416713,1.0
ArN2,model,100.0,1,414.55727863931963,0.013139385756287742,1.0
ArN2,model,100.0,1,414.80740370185094,0.010674143328448252,1.0
ArN2,model,100.0,1,415.0575287643822,0.008632942883563526,1.0
ArN2,model,100.0,1,415.30765382691345,0.006951084624563798,1.0
ArN2,model,100.0,1,415.55777888944476,0.005572039091410518,1.0
ArN2,model,100.0,1,415.807903951976,0.00444675911662155,1.0
ArN2,model,100.0,1,416.05802901450727,0.0035329779284056476,1.0
ArN2,model,100.0,1,416.3081540770385,0.002794512876474329,1.0
ArN2,model,100.0,1,416.5582791395698,0.002200590210100546,1.0
ArN2,model,100.0,1,416.8084042021011,0.0017252026186496774,1.0
ArN2,model,100.0,1,417.05852926463234,0.0013465079176421726,1.0
ArN2,model,100.0,1,417.3086543271636,0.0010462743654753562,1.0
ArN2,model,100.0,1,417.55877938969485,0.0008093756396721319,1.0
ArN2,model,100.0,1,417.8089044522261,0.0006233364793714684,1.0
ArN2,model,100.0,1,418.0590295147574,0.00047792838980017794,1.0
ArN2,model,100.0,1,418.30915457728867,0.0003648135706510241,1.0
ArN2,model,100.0,1,418.5592796398199,0.00027723433247009676,1.0
ArN2,model,100.0,1,418.8094047023512,0.00020974465836114733,1.0
ArN2,model,100.0,1,419.0595297648824,0.00015798020656581675,1.0
ArN2,model,100.0,1,419.30965482741374,0.00011846288798998205,1.0
ArN2,model,100.0,1,419.559779889945,8.843614954027994e-05,1.0
ArN2,model,100.0,1,419.80990495247624,6.57272111685042e-05,1.0
ArN2,model,100.0,1,420.0600300150075,4.863270834903221e-05,1.0
ArN2,model,100.0,1,420.31015507753875,3.582445377844993e-05,1.0
ArN2,model,100.0,1,420.56028014007006,2.627232871713159e-05,1.0
ArN2,model,100.0,1,420.8104052026013,1.9181626574892843e-05,1.0
ArN2,model,100.0,1,421.06053026513257,1.394248433579837e-05,1.0
ArN2,model,100.0,1,421.3106553276638,1.0089340270361476e-05,1.0
ArN2,model,100.0,1,421.5607803901951,7.26864140673804e-06,1.0
ArN2,model,100.0,1,421.8109054527264,5.213286457653998e-06,1.0
ArN2,model,100.0,1,422.06103051525764,3.722526558606486e-06,1.0
ArN2,model,100.0,1,422.3111555777889,2.6462562179826724e-06,1.0
ArN2,model,100.0,1,422.56128064032015,1.8728105566484446e-06,1.0
ArN2,model,100.0,1,422.8114057028514,1.3195433932977998e-06,1.0
ArN2,model,100.0,1,423.0615307653827,9.255957996818704e-07,1.0
ArN2,model,100.0,1,423.31165582791397,6.463785624059201e-07,1.0
ArN2,model,100.0,1,423.5617808904452,4.4938687511428467e-07,1.0
ArN2,model,100.0,1,423.81190595297653,3.1104390431815265e-07,1.0
ArN2,model,100.0,1,424.0620310155077,2.1433390464980137e-07,1.0
ArN2,model,100.0,1,424.31215607803904,1.4703743825405485e-07,1.0
ArN2,model,100.0,1,424.5622811405703,1.0042292113559006e-07,1.0
ArN2,model,100.0,1,424.81240620310155,6.828190723901402e-08,1.0
ArN2,model,100.0,1,425.06253126563286,4.622174178121936e-08,1.0
ArN2,model,100.0,1,425.3126563281641,3.114976979673053e-08,1.0
ArN2,model,100.0,1,425.56278139069536,2.0899276249631425e-08,1.0
ArN2,model,100.0,1,425.8129064532266,1.395968190718504e-08,1.0
ArN2,model,100.0,1,426.06303151575787,9.282985428519308e-09,1.0
ArN2,model,100.0,1,426.3131565782892,6.145648056028479e-09,1.0
ArN2,model,100.0,1,426.56328164082043,4.0505646995157e-09,1.0
ArN2,model,100.0,1,426.8134067033517,2.6578552919959182e-09,1.0
ArN2,model,100.0,1,427.06353176588294,1.7362608030685162e-09,1.0
ArN2,model,100.0,1,427.3136568284142,1.1291885367385828e-09,1.0
ArN2,model,100.0,1,427.5637818909455,7.311152302003259e-10,1.0
ArN2,model,100.0,1,427.81390695347676,4.712735566380554e-10,1.0
ArN2,model,100.0,1,428.064032016008,3.024323079154076e-10,1.0
ArN2,model,100.0,1,428.31415707853927,1.9321959433480023e-10,1.0
ArN2,model,100.0,1,428.5642821410705,1.228972086576686e-10,1.0
ArN2,model,100.0,1,428.81440720360183,7.782170518314883e-11,1.0
ArN2,model,100.0,1,429.0645322661331,4.905997661535855e-11,1.0
ArN2,model,100.0,1,429.31465732866434,3.079085877546859e-11,1.0
ArN2,model,100.0,1,429.56478239119565,1.923907277379663e-11,1.0
ArN2,model,100.0,1,429.81490745372685,1.1967800573042444e-11,1.0
ArN2,model,100.0,1,430.06503251625816,7.411607644270298e-12,1.0
ArN2,model,100.0,1,430.3151575787894,4.569601918979488e-12,1.0
ArN2,model,100.0,1,430.56528264132066,2.8048664411918597e-12,1.0
ArN2,model,100.0,1,430.815407703852,1.7140120674895079e-12,1.0
ArN2,model,100.0,1,431.06553276638317,1.0427577703666864e-12,1.0
ArN2,model,100.0,1,431.3156578289145,6.315690873607026e-13,1.0
ArN2,model,100.0,1,431.56578289144574,3.808256270316844e-13,1.0
ArN2,model,100.0,1,431.815907953977,2.2861216542634923e-13,1.0
ArN2,model,100.0,1,432.0660330165083,1.36628210289976e-13,1.0
ArN2,model,100.0,1,432.3161580790395,8.129227774572608e-14,1.0
ArN2,model,100.0,1,432.5662831415708,4.815330228598642e-14,1.0
ArN2,model,100.0,1,432.81640820410206,2.8396886781800193e-14,1.0
ArN2,model,100.0,1,433.0665332666333,1.6671829289744097e-14,1.0
ArN2,model,100.0,1,433.3166583291646,9.744591774676656e-15,1.0
ArN2,model,100.0,1,433.5667833916958,5.6703767643298195e-15,1.0
ArN2,model,100.0,1,433.81690845422713,3.284944625346341e-15,1.0
ArN2,model,100.0,1,434.0670335167584,1.8945761262919337e-15,1.0
ArN2,model,100.0,1,434.31715857928964,1.0878372814036818e-15,1.0
ArN2,model,100.0,1,434.56728364182095,6.21847205805155e-16,1.0
ArN2,model,100.0,1,434.81740870435215,3.5389245747673193e-16,1.0
ArN2,model,100.0,1,435.06753376688346,2.0050573385649418e-16,1.0
ArN2,model,100.0,1,435.3176588294147,1.1309675841544044e-16,1.0
ArN2,model,100.0,1,435.56778389194596,6.350989411668555e-17,1.0
ArN2,model,100.0,1,435.8179089544773,3.550589714811313e-17,1.0
ArN2,model,100.0,1,436.06803401700853,1.976184385014909e-17,1.0
ArN2,model,100.0,1,436.3181590795398,1.095020643595723e-17,1.0
ArN2,model,100.0,1,436.56828414207104,6.040668743388703e-18,1.0
ArN2,model,100.0,1,436.8184092046023,3.3175357021700507e-18,1.0
ArN2,model,100.0,1,437.0685342671336,1.813903006257327e-18,1.0
ArN2,model,100.0,1,437.31865932966485,9.873710433864563e-19,1.0
ArN2,model,100.0,1,437.5687843921961,5.350749050915738e-19,1.0
ArN2,model,100.0,1,437.81890945472736,2.886799692626601e-19,1.0
ArN2,model,100.0,1,438.0690345172586,1.5505529025263202e-19,1.0
ArN2,model,100.0,1,438.3191595797899,8.291333745659105e-20,1.0
ArN2,model,100.0,1,438.5692846423212,4.413977104205825e-20,1.0
ArN2,model,100.0,1,438.81940970485243,2.3393953696761723e-20,1.0
ArN2,model,100.0,1,439.06953476738374,1.2343691143170835e-20,1.0
ArN2,model,100.0,1,439.31965982991494,6.484169181684274e-21,1.0
ArN2,model,100.0,1,439.56978489244625,3.3910289664276666e-21,1.0
ArN2,model,100.0,1,439.8199099549775,1.7655358156323035e-21,1.0
ArN2,model,100.0,1,440.07003501750876,9.151439969915215e-22,1.0
ArN2,model,100.0,1,440.32016008004007,4.72248088876412e-22,1.0
ArN2,model,100.0,1,440.57028514257127,2.4261567335505664e-22,1.0
ArN2,model,100.0,1,440.8204102051026,1.240895954436263e-22,1.0
ArN2,model,100.0,1,441.07053526763383,6.318583869695181e-23,1.0
ArN2,model,100.0,1,441.3206603301651,3.203111162515006e-23,1.0
ArN2,model,100.0,1,441.5707853926964,1.616561152284688e-23,1.0
ArN2,model,100.0,1,441.8209104552276,8.122320750434711e-24,1.0
ArN2,model,100.0,1,442.0710355177589,4.062898793300308e-24,1.0
ArN2,model,100.0,1,442.32116058029015,2.0232974923553676e-24,1.0
ArN2,model,100.0,1,442.5712856428214,1.0031164513390588e-24,1.0
ArN2,model,100.0,1,442.8214107053527,4.951204146375928e-25,1.0
ArN2,model,100.0,1,443.0715357678839,2.432978014277357e-25,1.0
ArN2,model,100.0,1,443.3216608304152,1.1902368887302594e-25,1.0
